Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,xG,npxG,xAG,npxG+xAG,xG+xAG,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,npxG/Sh,Cmp,Att,Cmp%,TotDist,PrgDist,xA,KP,1/3,PPA,CrsPA,Crs,CK,TB,Sw,PrgP,SCA,SCA90,GCA,GCA90,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl%,Int,Tkl+Int,Clr,Blocks,Err,Touches,Def Pen,Att Pen,Succ,Succ%,Carries,PrgC,CPA,Mis,Dis,Rec,PrgR,CrdY,CrdR,2CrdY,Fls,Fld,PKwon,PKcon,OG,Recov,Won,Won%,Gls_p90,Ast_p90,G+A_p90,G-PK_p90,xG_p90,npxG_p90,xAG_p90,npxG+xAG_p90,xG+xAG_p90,Sh_p90,SoT_p90,Cmp_p90,Att_p90,TotDist_p90,PrgDist_p90,xA_p90,KP_p90,1/3_p90,PPA_p90,CrsPA_p90,Crs_p90,CK_p90,TB_p90,Sw_p90,PrgP_p90,Tkl_p90,TklW_p90,Def 3rd_p90,Mid 3rd_p90,Att 3rd_p90,Int_p90,Tkl+Int_p90,Clr_p90,Blocks_p90,Touches_p90,Def Pen_p90,Att Pen_p90,Succ_p90,Carries_p90,PrgC_p90,CPA_p90,Mis_p90,Dis_p90,Rec_p90,PrgR_p90,CrdY_p90,CrdR_p90,Fls_p90,Fld_p90,PKwon_p90,PKcon_p90,OG_p90,Recov_p90,Won_p90,PrimaryPos,SecondaryPos,Group,Cluster
Wahbi Khazri,tn TUN,"FW,MF",Montpellier,fr Ligue 1,33.0,1991.0,30,10,1118,12.4,1,1,2,1,0,0,2.3,2.3,2.2,4.4,0.37,36,6,16.7,2.9,0.48,0.03,0.17,0.06,229,337,68.0,3894,1196,1.8,18,27,8,5,48,20,3,5,33,39,3.27,2,0.17,25,18,5,16,4,38.1,5,30,7,13,0,486,14,34,7,26.9,259,24,10,21,25,306,53,4,0,0,23,4,0,0,0,44,8,27.6,0.0805008944543828,0.0805008944543828,0.1610017889087656,0.0805008944543828,0.1851520572450805,0.1851520572450805,0.1771019677996422,0.3542039355992845,0.0297853309481216,2.898032200357782,0.4830053667262969,18.43470483005367,27.12880143112701,313.4704830053667,96.27906976744184,0.1449016100178891,1.449016100178891,2.173524150268336,0.6440071556350626,0.4025044722719141,3.8640429338103752,1.6100178890876564,0.2415026833631484,0.4025044722719141,2.656529516994633,2.012522361359571,1.449016100178891,0.4025044722719141,1.2880143112701252,0.3220035778175313,0.4025044722719141,2.415026833631485,0.5635062611806798,1.0465116279069768,39.12343470483005,1.1270125223613596,2.737030411449016,0.5635062611806798,20.84973166368515,1.932021466905188,0.8050089445438282,1.6905187835420394,2.012522361359571,24.633273703041148,4.26654740608229,0.3220035778175313,0.0,1.851520572450805,0.3220035778175313,0.0,0.0,0.0,3.5420393559928445,0.6440071556350626,FW,MF,attack,3
Kiké,es ESP,FW,Alavés,es La Liga,34.0,1989.0,35,29,2542,28.2,13,0,13,10,3,3,9.6,7.2,0.9,8.2,0.37,60,24,40.0,2.12,0.85,0.17,0.42,0.12,384,588,65.3,5279,915,1.6,13,30,6,1,13,0,4,6,50,38,1.35,4,0.14,19,14,1,12,6,35.3,1,20,23,18,0,894,24,120,13,37.1,548,25,10,98,42,719,158,5,1,1,49,6,1,0,0,90,110,52.4,0.4602675059008655,0.0,0.4602675059008655,0.3540519276160503,0.3398898505114083,0.2549173878835563,0.0318646734854445,0.2903225806451612,0.0130999213217938,2.1243115656963023,0.8497246262785209,13.595594020456334,20.818253343823763,186.90401258851296,32.3957513768686,0.056648308418568,0.4602675059008655,1.0621557828481512,0.2124311565696302,0.035405192761605,0.4602675059008655,0.0,0.1416207710464201,0.2124311565696302,1.7702596380802518,0.6726986624704957,0.4956726986624705,0.035405192761605,0.4248623131392604,0.2124311565696302,0.035405192761605,0.7081038552321007,0.8143194335169158,0.6372934697088907,31.6522423288749,0.8497246262785209,4.248623131392605,0.4602675059008655,19.40204563335956,0.8851298190401259,0.3540519276160503,3.469708890637293,1.4870180959874113,25.45633359559402,5.594020456333595,0.1770259638080251,0.035405192761605,1.7348544453186467,0.2124311565696302,0.035405192761605,0.0,0.0,3.186467348544453,3.894571203776554,FW,,attack,1
Joshua King,no NOR,"FW,MF",Toulouse,fr Ligue 1,32.0,1992.0,28,21,1673,18.6,6,3,9,6,0,0,6.6,6.6,2.0,8.7,0.47,50,20,40.0,2.69,1.08,0.12,0.3,0.13,253,358,70.7,3233,592,1.6,17,13,10,1,9,0,0,1,29,31,1.67,4,0.22,11,11,4,4,3,41.7,6,17,19,8,0,574,22,94,35,54.7,307,39,15,47,33,393,108,2,0,0,35,2,1,0,0,60,35,40.7,0.3227734608487747,0.1613867304243873,0.484160191273162,0.3227734608487747,0.3550508069336521,0.3550508069336521,0.1075911536162582,0.4680215182307232,0.0252839210998206,2.6897788404064555,1.0759115361625822,13.610280932456664,19.25881649731022,173.9210998206814,31.846981470412437,0.0860729228930065,0.9145248057381948,0.6993424985056784,0.5379557680812911,0.0537955768081291,0.484160191273162,0.0,0.0,0.0537955768081291,1.5600717274357443,0.5917513448894203,0.5917513448894203,0.2151823072325164,0.2151823072325164,0.1613867304243873,0.3227734608487747,0.9145248057381948,1.022115959354453,0.4303646144650328,30.87866108786611,1.1835026897788403,5.056784219964136,1.8828451882845187,16.515242080095636,2.098027495517035,0.8069336521219367,2.528392109982068,1.7752540346682606,21.14166168559474,5.809922295277944,0.1075911536162582,0.0,1.8828451882845187,0.1075911536162582,0.0537955768081291,0.0,0.0,3.2277346084877467,1.8828451882845187,FW,MF,attack,1
Tim Kleindienst,de GER,FW,Gladbach,de Bundesliga,28.0,1995.0,31,31,2737,30.4,16,7,23,15,1,2,13.6,11.9,6.2,18.0,0.65,73,36,49.3,2.4,1.18,0.21,0.42,0.16,466,765,60.9,6509,1615,4.0,29,30,22,1,16,0,7,6,63,68,2.24,14,0.46,30,15,6,15,9,28.6,12,42,66,43,1,1149,74,137,14,37.8,545,45,24,82,42,797,145,5,1,1,75,4,2,1,0,74,149,54.8,0.526123492875411,0.2301790281329923,0.7563025210084033,0.4932407745706978,0.4472049689440994,0.391304347826087,0.2038728534892218,0.5918889294848374,0.0213737668980635,2.400438436244063,1.1837778589696748,15.323346729996349,25.15527950310559,214.0336134453781,53.1055900621118,0.1315308732188527,0.9535988308366824,0.9864815491413956,0.7234198027036902,0.0328827183047131,0.526123492875411,0.0,0.2301790281329923,0.1972963098282791,2.071611253196931,0.9864815491413956,0.4932407745706978,0.1972963098282791,0.4932407745706978,0.2959444647424187,0.3945926196565583,1.381074168797954,2.1702594081110704,1.413956887102667,37.782243332115456,2.433321154548776,4.504932407745707,0.4603580562659847,17.921081476068686,1.4797223237120936,0.7891852393131166,2.6963829009864817,1.381074168797954,26.207526488856413,4.7679941541834125,0.1644135915235659,0.0328827183047131,2.466203872853489,0.1315308732188527,0.0657654366094263,0.0328827183047131,0.0,2.433321154548776,4.899525027402265,FW,,attack,1
Randal Kolo Muani,fr FRA,FW,Juventus,it Serie A,25.0,1998.0,16,13,1160,12.9,8,1,9,7,1,1,4.7,3.9,1.6,5.5,0.49,25,13,52.0,1.94,1.01,0.28,0.54,0.16,151,216,69.9,1910,347,0.8,17,8,9,0,8,0,2,1,20,27,2.09,3,0.23,11,7,3,5,3,80.0,4,15,2,7,0,364,3,71,18,40.9,213,21,14,41,23,269,100,0,0,0,27,1,0,0,0,33,10,27.0,0.6206896551724138,0.0775862068965517,0.6982758620689655,0.5431034482758621,0.3646551724137931,0.3025862068965517,0.1241379310344827,0.4267241379310345,0.0380172413793103,1.9396551724137927,1.0086206896551724,11.715517241379311,16.758620689655174,148.1896551724138,26.92241379310345,0.0620689655172413,1.3189655172413792,0.6206896551724138,0.6982758620689655,0.0,0.6206896551724138,0.0,0.1551724137931034,0.0775862068965517,1.5517241379310345,0.853448275862069,0.5431034482758621,0.2327586206896551,0.3879310344827586,0.2327586206896551,0.3103448275862069,1.1637931034482758,0.1551724137931034,0.5431034482758621,28.24137931034483,0.2327586206896551,5.508620689655173,1.396551724137931,16.525862068965516,1.6293103448275863,1.0862068965517242,3.181034482758621,1.7844827586206895,20.870689655172413,7.758620689655173,0.0,0.0,2.094827586206897,0.0775862068965517,0.0,0.0,0.0,2.560344827586207,0.7758620689655172,FW,,attack,1
Nikola Krstović,me MNE,FW,Lecce,it Serie A,24.0,2000.0,37,37,3057,34.0,11,5,16,9,2,3,12.1,9.7,2.9,12.6,0.44,134,38,28.4,3.95,1.12,0.07,0.24,0.07,434,654,66.4,6532,1347,1.7,30,38,15,1,8,0,4,4,56,87,2.56,7,0.21,18,9,4,7,7,43.8,7,25,24,28,0,1051,30,152,17,26.2,571,42,24,86,40,786,149,6,0,0,57,5,0,0,0,72,91,41.6,0.323846908734053,0.1472031403336604,0.4710500490677134,0.2649656526005888,0.3562315996074582,0.2855740922473012,0.085377821393523,0.3709519136408243,0.0129538763493621,3.9450441609421,1.1187438665358194,12.777232580961726,19.25417075564279,192.306182531894,39.656526005888125,0.0500490677134445,0.8832188420019628,1.1187438665358194,0.4416094210009814,0.029440628066732,0.2355250245338567,0.0,0.1177625122669283,0.1177625122669283,1.6486751717369972,0.5299313052011776,0.2649656526005888,0.1177625122669283,0.2060843964671246,0.2060843964671246,0.2060843964671246,0.7360157016683022,0.7065750736015701,0.8243375858684986,30.942100098135423,0.8832188420019628,4.4749754661432775,0.5004906771344455,16.810598626104024,1.2365063788027475,0.7065750736015701,2.53189401373896,1.1776251226692835,23.140333660451425,4.386653581943082,0.1766437684003925,0.0,1.6781157998037293,0.1472031403336604,0.0,0.0,0.0,2.1197252208047104,2.6790971540726205,FW,,attack,1
Mohammed Kudus,gh GHA,"FW,MF",West Ham,eng Premier League,23.0,2000.0,32,31,2590,28.8,5,3,8,5,0,0,6.9,6.9,3.1,10.0,0.35,75,21,28.0,2.61,0.73,0.07,0.24,0.09,715,855,83.6,11695,1800,2.7,31,46,29,15,81,1,2,13,79,107,3.72,10,0.35,38,23,9,18,11,37.0,4,42,8,29,2,1274,13,127,92,44.2,842,98,42,77,93,989,216,2,1,0,39,2,0,0,0,138,11,21.6,0.1737451737451737,0.1042471042471042,0.277992277992278,0.1737451737451737,0.2397683397683398,0.2397683397683398,0.1077220077220077,0.3474903474903475,0.0121621621621621,2.606177606177606,0.7297297297297298,24.845559845559848,29.71042471042471,406.3899613899614,62.54826254826256,0.0938223938223938,1.0772200772200773,1.5984555984555984,1.0077220077220077,0.5212355212355212,2.814671814671815,0.0347490347490347,0.0694980694980695,0.4517374517374517,2.745173745173745,1.3204633204633205,0.7992277992277992,0.3127413127413127,0.6254826254826255,0.3822393822393822,0.138996138996139,1.4594594594594597,0.277992277992278,1.0077220077220077,44.270270270270274,0.4517374517374517,4.4131274131274125,3.1969111969111967,29.258687258687257,3.4054054054054057,1.4594594594594597,2.675675675675676,3.231660231660232,34.36679536679537,7.505791505791506,0.0694980694980695,0.0347490347490347,1.3552123552123552,0.0694980694980695,0.0,0.0,0.0,4.795366795366795,0.3822393822393822,FW,MF,attack,0
Khvicha Kvaratskhelia,ge GEO,"FW,MF",Napoli,it Serie A,23.0,2001.0,17,15,1178,13.1,5,3,8,4,1,1,4.1,3.4,3.7,7.0,0.6,49,16,32.7,3.74,1.22,0.08,0.25,0.07,352,461,76.4,5985,1769,3.0,28,31,23,4,51,30,7,5,57,57,4.35,6,0.46,15,9,4,10,1,26.7,4,19,7,14,0,659,2,74,19,26.4,405,74,37,25,21,471,89,1,0,0,12,3,0,0,0,45,4,44.4,0.3820033955857385,0.2292020373514431,0.6112054329371817,0.3056027164685908,0.3132427843803055,0.2597623089983022,0.2826825127334465,0.5348047538200339,0.0458404074702886,3.743633276740237,1.222410865874363,26.89303904923599,35.22071307300509,457.2580645161291,135.15280135823429,0.2292020373514431,2.139219015280136,2.3684210526315788,1.757215619694397,0.3056027164685908,3.896434634974533,2.2920203735144318,0.5348047538200339,0.3820033955857385,4.354838709677419,1.1460101867572157,0.6876061120543294,0.3056027164685908,0.7640067911714771,0.0764006791171477,0.3056027164685908,1.4516129032258065,0.5348047538200339,1.0696095076400678,50.34804753820034,0.1528013582342954,5.65365025466893,1.4516129032258065,30.942275042444823,5.65365025466893,2.826825127334465,1.9100169779286928,1.604414261460102,35.98471986417657,6.799660441426147,0.0764006791171477,0.0,0.9168081494057726,0.2292020373514431,0.0,0.0,0.0,3.4380305602716468,0.3056027164685908,FW,MF,attack,0
Khvicha Kvaratskhelia,ge GEO,FW,Paris S-G,fr Ligue 1,23.0,2001.0,14,11,916,10.2,4,3,7,4,0,0,3.3,3.3,4.9,8.2,0.8,34,15,44.1,3.34,1.47,0.12,0.27,0.1,468,547,85.6,6585,1480,3.8,25,32,20,4,33,27,5,3,43,60,5.89,8,0.79,19,13,4,12,3,56.5,2,21,4,15,0,668,4,71,25,47.2,444,50,28,19,25,555,131,0,0,0,12,3,0,0,0,27,3,37.5,0.3930131004366812,0.2947598253275109,0.6877729257641921,0.3930131004366812,0.324235807860262,0.324235807860262,0.4814410480349345,0.8056768558951964,0.0786026200873362,3.3406113537117905,1.4737991266375543,45.9825327510917,53.74454148471615,646.9978165938865,145.41484716157206,0.3733624454148471,2.4563318777292578,3.1441048034934496,1.965065502183406,0.3930131004366812,3.2423580786026203,2.6528384279475983,0.4912663755458515,0.2947598253275109,4.224890829694323,1.866812227074236,1.277292576419214,0.3930131004366812,1.1790393013100435,0.2947598253275109,0.1965065502183406,2.0633187772925767,0.3930131004366812,1.4737991266375543,65.63318777292577,0.3930131004366812,6.975982532751091,2.4563318777292578,43.62445414847162,4.912663755458516,2.7510917030567685,1.866812227074236,2.4563318777292578,54.53056768558952,12.87117903930131,0.0,0.0,1.1790393013100435,0.2947598253275109,0.0,0.0,0.0,2.6528384279475983,0.2947598253275109,FW,,attack,2
Gaëtan Laborde,fr FRA,FW,Nice,fr Ligue 1,30.0,1994.0,28,20,1829,20.3,11,4,15,7,4,4,11.7,8.6,3.5,12.0,0.75,70,20,28.6,3.44,0.98,0.1,0.35,0.12,346,497,69.6,4628,917,2.6,27,26,12,2,27,0,3,2,40,63,3.1,7,0.34,19,13,9,8,2,40.9,6,25,20,15,0,730,28,127,18,48.6,362,30,13,48,18,494,131,1,0,0,29,2,1,0,0,49,48,50.5,0.541279387643521,0.1968288682340076,0.7381082558775287,0.3444505194095134,0.5757244395844724,0.4231820667031164,0.1722252597047567,0.590486604702023,0.0369054127938764,3.444505194095134,0.9841443411700382,17.02569710224166,24.455986878075453,227.73100054674688,45.12301804264625,0.1279387643521049,1.3285948605795517,1.2793876435210496,0.590486604702023,0.0984144341170038,1.3285948605795517,0.0,0.1476216511755057,0.0984144341170038,1.9682886823400765,0.9349371241115364,0.6396938217605248,0.4428649535265172,0.3936577364680153,0.0984144341170038,0.2952433023510115,1.2301804264625478,0.9841443411700382,0.7381082558775287,35.9212684527064,1.3778020776380535,6.249316566429743,0.8857299070530344,17.81301257517769,1.4762165117550574,0.6396938217605248,2.361946418808092,0.8857299070530344,24.308365226899948,6.446145434663751,0.0492072170585019,0.0,1.4270092946965554,0.0984144341170038,0.0492072170585019,0.0,0.0,2.4111536358665937,2.361946418808092,FW,,attack,4
Alexandre Lacazette,fr FRA,FW,Lyon,fr Ligue 1,33.0,1991.0,30,24,2051,22.8,15,2,17,10,5,6,16.3,11.7,3.4,15.0,0.86,53,31,58.5,2.33,1.36,0.19,0.32,0.22,393,547,71.8,5201,1351,4.9,26,34,25,4,17,0,4,7,66,56,2.46,5,0.22,13,6,3,7,3,31.3,8,21,7,20,0,742,11,137,14,45.2,418,24,10,51,20,572,159,5,0,0,48,3,0,1,0,28,16,33.3,0.6582155046318868,0.0877620672842515,0.7459775719161386,0.4388103364212579,0.7152608483666504,0.5134080936128718,0.1491955143832276,0.6582155046318868,0.0377376889322281,2.325694783032667,1.3603120429058997,17.245246221355437,24.00292540224281,228.22525597269623,59.28327645051195,0.2150170648464164,1.1409068746952706,1.4919551438322771,1.0970258410531448,0.1755241345685031,0.7459775719161386,0.0,0.1755241345685031,0.3071672354948805,2.8961482203803026,0.5704534373476353,0.2632862018527547,0.1316431009263773,0.3071672354948805,0.1316431009263773,0.3510482691370063,0.9215017064846416,0.3071672354948805,0.8776206728425159,32.55972696245734,0.4826913700633837,6.011701608971234,0.6143344709897611,18.34227206240858,1.053144807411019,0.4388103364212579,2.2379327157484155,0.8776206728425159,25.09995124329595,6.977084349098001,0.2194051682106289,0.0,2.106289614822038,0.1316431009263773,0.0,0.0438810336421257,0.0,1.2286689419795225,0.7020965382740126,FW,,attack,4
Cyle Larin,ca CAN,FW,Mallorca,es La Liga,29.0,1995.0,32,21,1764,19.6,7,2,9,6,1,1,6.9,6.1,1.4,7.5,0.42,38,14,36.8,1.94,0.71,0.16,0.43,0.16,214,317,67.5,2655,399,0.4,8,11,3,0,6,0,0,0,20,21,1.07,3,0.15,12,6,1,6,5,33.3,1,13,16,11,0,561,20,72,8,26.7,316,20,9,72,58,429,95,4,0,0,32,4,1,0,0,46,66,43.4,0.3571428571428571,0.1020408163265306,0.4591836734693877,0.3061224489795918,0.3520408163265306,0.3112244897959183,0.0714285714285714,0.3826530612244898,0.0214285714285714,1.9387755102040816,0.7142857142857142,10.918367346938776,16.1734693877551,135.4591836734694,20.357142857142858,0.0204081632653061,0.4081632653061224,0.5612244897959184,0.1530612244897959,0.0,0.3061224489795918,0.0,0.0,0.0,1.020408163265306,0.6122448979591837,0.3061224489795918,0.0510204081632653,0.3061224489795918,0.2551020408163265,0.0510204081632653,0.6632653061224489,0.8163265306122449,0.5612244897959184,28.62244897959184,1.020408163265306,3.6734693877551017,0.4081632653061224,16.122448979591837,1.020408163265306,0.4591836734693877,3.6734693877551017,2.959183673469388,21.887755102040817,4.846938775510204,0.2040816326530612,0.0,1.6326530612244898,0.2040816326530612,0.0510204081632653,0.0,0.0,2.346938775510204,3.36734693877551,FW,,attack,1
Juanmi Latasa,es ESP,FW,Valladolid,es La Liga,23.0,2001.0,28,14,1398,15.5,3,0,3,3,0,0,4.2,4.2,0.9,5.1,0.33,40,13,32.5,2.58,0.84,0.08,0.23,0.11,154,260,59.2,2311,420,0.4,13,11,5,1,5,0,1,3,17,30,1.93,0,0.0,4,2,1,1,2,33.3,0,4,11,1,1,390,16,74,8,53.3,153,3,0,31,18,291,40,6,1,0,40,2,0,1,0,24,90,60.8,0.1931330472103004,0.0,0.1931330472103004,0.1931330472103004,0.2703862660944206,0.2703862660944206,0.0579399141630901,0.3283261802575107,0.021244635193133,2.575107296137339,0.8369098712446352,9.914163090128756,16.738197424892704,148.77682403433477,27.038626609442066,0.0257510729613733,0.8369098712446352,0.7081545064377682,0.3218884120171674,0.0643776824034334,0.3218884120171674,0.0,0.0643776824034334,0.1931330472103004,1.094420600858369,0.2575107296137339,0.1287553648068669,0.0643776824034334,0.0643776824034334,0.1287553648068669,0.0,0.2575107296137339,0.7081545064377682,0.0643776824034334,25.10729613733905,1.0300429184549356,4.763948497854077,0.5150214592274678,9.849785407725324,0.1931330472103004,0.0,1.995708154506438,1.158798283261803,18.733905579399146,2.575107296137339,0.3862660944206008,0.0643776824034334,2.575107296137339,0.1287553648068669,0.0,0.0643776824034334,0.0,1.5450643776824031,5.793991416309012,FW,,attack,1
Rafael Leão,pt POR,FW,Milan,it Serie A,25.0,1999.0,34,25,2323,25.8,8,8,16,8,0,0,7.6,7.6,8.4,15.9,0.62,66,29,43.9,2.56,1.12,0.12,0.28,0.11,630,849,74.2,10407,2763,6.2,58,37,51,10,55,8,10,4,93,113,4.38,16,0.62,16,10,4,8,4,37.9,6,22,4,27,0,1135,7,152,59,45.7,780,123,67,53,36,940,262,5,0,0,19,6,1,0,0,66,26,56.5,0.309944037882049,0.309944037882049,0.6198880757640981,0.309944037882049,0.2944468359879466,0.2944468359879466,0.3254412397761515,0.6160137752905726,0.0240206629358588,2.5570383125269047,1.123547137322428,24.408092983211365,32.89281102023246,403.1984502798106,107.04692208351273,0.240206629358588,2.247094274644856,1.4334911752044768,1.9758932414980628,0.3874300473525613,2.130865260439087,0.309944037882049,0.3874300473525613,0.1549720189410245,3.603099440378821,0.6198880757640981,0.3874300473525613,0.1549720189410245,0.309944037882049,0.1549720189410245,0.2324580284115368,0.8523461041756349,0.1549720189410245,1.0460611278519156,43.97331037451571,0.2712010331467929,5.888936719758933,2.285837279380112,30.219543693499787,4.765389582436505,2.5957813172621607,2.053379250968575,1.3947481704692208,36.418424451140766,10.150667240637109,0.1937150236762806,0.0,0.7361170899698666,0.2324580284115368,0.0387430047352561,0.0,0.0,2.5570383125269047,1.0073181231166597,FW,,attack,0
Esteban Lepaul,fr FRA,FW,Angers,fr Ligue 1,24.0,2000.0,28,18,1629,18.1,9,0,9,9,0,0,5.1,5.1,0.8,6.0,0.33,41,17,41.5,2.27,0.94,0.22,0.53,0.13,241,359,67.1,3512,623,1.7,7,13,7,2,15,0,1,3,20,22,1.22,1,0.06,11,6,2,6,3,25.0,4,15,10,15,0,504,14,60,6,28.6,246,26,10,34,13,348,68,2,0,0,16,2,0,0,0,45,35,42.7,0.4972375690607734,0.0,0.4972375690607734,0.4972375690607734,0.281767955801105,0.281767955801105,0.0441988950276243,0.3314917127071823,0.018232044198895,2.265193370165746,0.9392265193370164,13.314917127071825,19.834254143646408,194.0331491712707,34.41988950276243,0.0939226519337016,0.3867403314917127,0.7182320441988951,0.3867403314917127,0.1104972375690607,0.8287292817679559,0.0,0.0552486187845303,0.1657458563535911,1.1049723756906078,0.6077348066298343,0.3314917127071823,0.1104972375690607,0.3314917127071823,0.1657458563535911,0.2209944751381215,0.8287292817679559,0.5524861878453039,0.8287292817679559,27.845303867403317,0.7734806629834254,3.314917127071824,0.3314917127071823,13.591160220994476,1.4364640883977902,0.5524861878453039,1.878453038674033,0.7182320441988951,19.226519337016576,3.756906077348066,0.1104972375690607,0.0,0.8839779005524862,0.1104972375690607,0.0,0.0,0.0,2.4861878453038675,1.933701657458564,FW,,attack,1
Robert Lewandowski,pl POL,FW,Barcelona,es La Liga,35.0,1988.0,34,32,2667,29.6,27,2,29,24,3,4,27.1,24.0,2.3,26.3,0.99,111,45,40.5,3.75,1.52,0.22,0.53,0.22,383,522,73.4,4856,900,1.5,19,31,9,0,5,0,3,6,48,50,1.69,3,0.1,10,5,1,5,4,45.5,3,13,26,22,0,841,32,179,20,57.1,472,27,16,75,45,667,164,1,0,0,30,5,0,0,0,45,37,48.7,0.9111361079865016,0.0674915635545556,0.9786276715410572,0.8098987626546682,0.9145106861642296,0.8098987626546682,0.077615298087739,0.8875140607424072,0.033408323959505,3.74578177727784,1.5185601799775028,12.924634420697412,17.61529808773903,163.8695163104612,30.371203599550054,0.0506186726659167,0.641169853768279,1.0461192350956132,0.3037120359955005,0.0,0.1687289088863892,0.0,0.1012373453318335,0.202474690663667,1.6197975253093364,0.3374578177727784,0.1687289088863892,0.0337457817772778,0.1687289088863892,0.1349831271091113,0.1012373453318335,0.4386951631046119,0.8773903262092239,0.7424071991001124,28.380202474690662,1.079865016872891,6.040494938132734,0.6749156355455568,15.92800899887514,0.9111361079865016,0.5399325084364455,2.530933633295838,1.5185601799775028,22.50843644544432,5.534308211473566,0.0337457817772778,0.0,1.012373453318335,0.1687289088863892,0.0,0.0,0.0,1.5185601799775028,1.24859392575928,FW,,attack,4
Jesper Lindstrøm,dk DEN,FW,Everton,eng Premier League,24.0,2000.0,25,15,1239,13.8,0,1,1,0,0,0,2.1,2.1,2.0,4.1,0.3,28,10,35.7,2.03,0.73,0.0,0.0,0.08,297,428,69.4,4593,1335,2.0,19,18,12,7,71,25,1,0,25,46,3.35,1,0.07,45,25,24,19,2,34.5,12,57,17,18,0,625,22,40,8,18.6,302,30,7,31,24,347,81,2,0,0,15,3,0,0,0,70,6,33.3,0.0,0.072639225181598,0.072639225181598,0.0,0.1525423728813559,0.1525423728813559,0.1452784503631961,0.297820823244552,0.0217917675544794,2.0338983050847457,0.7263922518159805,21.573849878934624,31.08958837772397,333.6319612590799,96.9733656174334,0.1452784503631961,1.3801452784503632,1.3075060532687652,0.8716707021791767,0.5084745762711864,5.157384987893463,1.8159806295399517,0.072639225181598,0.0,1.8159806295399517,3.2687651331719128,1.8159806295399517,1.7433414043583535,1.3801452784503632,0.1452784503631961,0.8716707021791767,4.14043583535109,1.234866828087167,1.3075060532687652,45.39951573849879,1.5980629539951574,2.905569007263922,0.5811138014527845,21.93704600484261,2.179176755447942,0.5084745762711864,2.25181598062954,1.7433414043583535,25.205811138014525,5.883777239709444,0.1452784503631961,0.0,1.089588377723971,0.2179176755447942,0.0,0.0,0.0,5.084745762711864,0.4358353510895884,FW,,attack,3
Dailon Livramento,cv CPV,"FW,MF",Hellas Verona,it Serie A,23.0,2001.0,29,8,940,10.4,1,1,2,1,0,0,1.8,1.8,0.9,2.7,0.26,13,4,30.8,1.24,0.38,0.08,0.25,0.14,97,180,53.9,1330,282,0.9,8,9,3,1,18,0,0,3,13,19,1.82,4,0.38,15,11,2,7,6,53.8,3,18,9,14,0,307,11,39,6,24.0,161,23,9,30,12,202,67,2,1,0,21,1,0,0,0,21,32,38.6,0.0957446808510638,0.0957446808510638,0.1914893617021276,0.0957446808510638,0.1723404255319149,0.1723404255319149,0.0861702127659574,0.2585106382978723,0.0248936170212766,1.2446808510638296,0.3829787234042553,9.287234042553193,17.23404255319149,127.3404255319149,27.0,0.0861702127659574,0.7659574468085106,0.8617021276595744,0.2872340425531914,0.0957446808510638,1.7234042553191489,0.0,0.0,0.2872340425531914,1.2446808510638296,1.4361702127659572,1.053191489361702,0.1914893617021276,0.6702127659574468,0.5744680851063829,0.2872340425531914,1.7234042553191489,0.8617021276595744,1.3404255319148937,29.3936170212766,1.053191489361702,3.734042553191489,0.5744680851063829,15.414893617021276,2.2021276595744683,0.8617021276595744,2.8723404255319145,1.1489361702127658,19.34042553191489,6.414893617021277,0.1914893617021276,0.0957446808510638,2.0106382978723407,0.0957446808510638,0.0,0.0,0.0,2.0106382978723407,3.0638297872340425,FW,MF,attack,3
Lorenzo Lucca,it ITA,FW,Udinese,it Serie A,23.0,2000.0,33,27,2353,26.1,12,1,13,11,1,1,7.6,6.8,1.6,8.4,0.35,64,25,39.1,2.45,0.96,0.17,0.44,0.11,240,375,64.0,3772,404,0.8,14,17,1,0,5,0,1,3,18,33,1.26,4,0.15,10,6,3,2,5,45.5,7,17,27,10,0,641,27,109,12,48.0,350,15,9,73,29,478,98,10,0,0,65,3,0,0,0,44,59,46.5,0.4589885252868678,0.0382490437739056,0.4972375690607734,0.4207394815129622,0.2906927326816829,0.2600934976625584,0.061198470038249,0.3212919677008075,0.0133871653208669,2.4479388015299617,0.9562260943476412,9.179770505737356,14.34339141521462,144.27539311517214,15.452613684657884,0.0305992350191245,0.5354866128346791,0.6502337441563961,0.0382490437739056,0.0,0.1912452188695282,0.0,0.0382490437739056,0.1147471313217169,0.6884827879303017,0.3824904377390565,0.2294942626434339,0.1147471313217169,0.0764980875478113,0.1912452188695282,0.2677433064173395,0.6502337441563961,1.032724181895453,0.3824904377390565,24.51763705907352,1.032724181895453,4.1691457713557165,0.4589885252868678,13.387165320866975,0.5737356566085848,0.3442413939651508,2.7921801954951126,1.109222269443264,18.283042923926903,3.748406289842754,0.3824904377390565,0.0,2.4861878453038675,0.1147471313217169,0.0,0.0,0.0,1.6829579260518488,2.256693582660433,FW,,attack,1
