Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,xG,npxG,xAG,npxG+xAG,xG+xAG,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,npxG/Sh,Cmp,Att,Cmp%,TotDist,PrgDist,xA,KP,1/3,PPA,CrsPA,Crs,CK,TB,Sw,PrgP,SCA,SCA90,GCA,GCA90,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl%,Int,Tkl+Int,Clr,Blocks,Err,Touches,Def Pen,Att Pen,Succ,Succ%,Carries,PrgC,CPA,Mis,Dis,Rec,PrgR,CrdY,CrdR,2CrdY,Fls,Fld,PKwon,PKcon,OG,Recov,Won,Won%,Gls_p90,Ast_p90,G+A_p90,G-PK_p90,xG_p90,npxG_p90,xAG_p90,npxG+xAG_p90,xG+xAG_p90,Sh_p90,SoT_p90,Cmp_p90,Att_p90,TotDist_p90,PrgDist_p90,xA_p90,KP_p90,1/3_p90,PPA_p90,CrsPA_p90,Crs_p90,CK_p90,TB_p90,Sw_p90,PrgP_p90,Tkl_p90,TklW_p90,Def 3rd_p90,Mid 3rd_p90,Att 3rd_p90,Int_p90,Tkl+Int_p90,Clr_p90,Blocks_p90,Touches_p90,Def Pen_p90,Att Pen_p90,Succ_p90,Carries_p90,PrgC_p90,CPA_p90,Mis_p90,Dis_p90,Rec_p90,PrgR_p90,CrdY_p90,CrdR_p90,Fls_p90,Fld_p90,PKwon_p90,PKcon_p90,OG_p90,Recov_p90,Won_p90
Sandro Tonali,it ITA,MF,Newcastle Utd,eng Premier League,24.0,2000.0,36,28,2630,29.2,4,2,6,4,0,0,4.4,4.4,2.2,6.6,0.22,35,12,34.3,1.2,0.41,0.11,0.33,0.13,1285,1535,83.7,20569,5348,2.8,28,104,30,5,54,19,7,7,128,78,2.67,9,0.31,51,32,22,23,6,49.0,34,85,33,27,2,1818,64,45,20,54.1,979,37,6,30,23,1257,53,5,0,0,37,6,1,0,0,177,12,50.0,0.13688212927756654,0.06844106463878327,0.20532319391634982,0.13688212927756654,0.1505703422053232,0.1505703422053232,0.0752851711026616,0.22585551330798478,0.007528517110266159,1.1977186311787071,0.41064638783269963,43.97338403041825,52.528517110266165,703.8821292775666,183.01140684410646,0.09581749049429657,0.9581749049429658,3.55893536121673,1.0266159695817492,0.17110266159695817,1.8479087452471483,0.6501901140684411,0.23954372623574144,0.23954372623574144,4.380228136882129,1.7452471482889735,1.0950570342205324,0.752851711026616,0.7870722433460077,0.20532319391634982,1.1634980988593155,2.908745247148289,1.129277566539924,0.9239543726235742,62.21292775665399,2.1901140684410647,1.5399239543726235,0.6844106463878327,33.50190114068441,1.2661596958174905,0.20532319391634982,1.0266159695817492,0.7870722433460077,43.01520912547529,1.8136882129277565,0.17110266159695817,0.0,1.2661596958174905,0.20532319391634982,0.034220532319391636,0.0,0.0,6.057034220532319,0.41064638783269963
David Torres,es ESP,DF,Valladolid,es La Liga,21.0,2003.0,18,15,1387,15.4,0,0,0,0,0,0,0.3,0.3,0.0,0.3,0.02,3,1,33.3,0.19,0.06,0.0,0.0,0.09,589,714,82.5,11231,4594,0.1,1,27,1,1,3,0,0,3,37,3,0.19,0,0.0,13,8,12,1,0,63.6,10,23,74,10,0,846,139,5,1,50.0,451,11,0,2,3,547,3,5,0,0,13,0,0,0,1,27,20,48.8,0.0,0.0,0.0,0.0,0.01946647440519106,0.01946647440519106,0.0,0.01946647440519106,0.0012977649603460708,0.1946647440519106,0.06488824801730353,38.21917808219178,46.33020908435472,728.759913482336,298.09661139149244,0.006488824801730354,0.06488824801730353,1.7519826964671954,0.06488824801730353,0.06488824801730353,0.1946647440519106,0.0,0.0,0.1946647440519106,2.4008651766402305,0.8435472242249459,0.5191059841384282,0.7786589762076424,0.06488824801730353,0.0,0.6488824801730353,1.4924297043979813,4.801730353280461,0.6488824801730353,54.89545782263878,9.01946647440519,0.32444124008651765,0.06488824801730353,29.26459985580389,0.7137707281903388,0.0,0.12977649603460706,0.1946647440519106,35.49387166546503,0.1946647440519106,0.32444124008651765,0.0,0.8435472242249459,0.0,0.0,0.0,0.06488824801730353,1.7519826964671954,1.2977649603460706
Ferrán Torres,es ESP,"FW,MF",Barcelona,es La Liga,24.0,2000.0,27,12,1106,12.3,10,6,16,10,0,0,8.0,8.0,3.1,11.0,0.9,48,22,45.8,3.91,1.79,0.21,0.45,0.17,267,360,74.2,3409,773,2.6,19,17,18,2,17,9,2,2,35,38,3.09,7,0.57,8,4,2,3,3,37.5,4,12,5,14,0,498,3,81,11,52.4,291,23,13,28,13,397,98,1,1,0,5,3,0,0,0,27,5,35.7,0.81374321880651,0.488245931283906,1.301989150090416,0.81374321880651,0.650994575045208,0.650994575045208,0.2522603978300181,0.895117540687161,0.07323688969258589,3.905967450271248,1.790235081374322,21.726943942133815,29.29475587703436,277.40506329113924,62.90235081374322,0.2115732368896926,1.546112115732369,1.3833634719710668,1.464737793851718,0.162748643761302,1.3833634719710668,0.732368896925859,0.162748643761302,0.162748643761302,2.848101265822785,0.650994575045208,0.325497287522604,0.162748643761302,0.244122965641953,0.244122965641953,0.325497287522604,0.976491862567812,0.406871609403255,1.139240506329114,40.52441229656419,0.244122965641953,6.5913200723327305,0.895117540687161,23.679927667269443,1.8716094032549728,1.057866184448463,2.278481012658228,1.057866184448463,32.30560578661844,7.974683544303797,0.081374321880651,0.081374321880651,0.406871609403255,0.244122965641953,0.0,0.0,0.0,2.1971066907775767,0.406871609403255
Pau Torres,es ESP,DF,Aston Villa,eng Premier League,27.0,1997.0,24,23,2020,22.4,0,0,0,0,0,0,0.5,0.5,0.1,0.6,0.03,8,2,25.0,0.36,0.09,0.0,0.0,0.06,1217,1369,88.9,21319,7907,0.4,3,110,8,0,3,0,4,12,97,14,0.62,2,0.09,21,15,11,8,2,58.8,10,31,75,4,2,1518,237,17,15,88.2,965,40,0,6,5,1090,8,2,0,0,8,0,0,0,0,62,18,38.3,0.0,0.0,0.0,0.0,0.022277227722772276,0.022277227722772276,0.004455445544554456,0.026732673267326732,0.0013366336633663365,0.3564356435643564,0.0891089108910891,54.22277227722772,60.9950495049505,949.8564356435644,352.2920792079208,0.017821782178217824,0.13366336633663367,4.900990099009901,0.3564356435643564,0.0,0.13366336633663367,0.0,0.1782178217821782,0.5346534653465347,4.321782178217822,0.9356435643564357,0.6683168316831682,0.4900990099009901,0.3564356435643564,0.0891089108910891,0.44554455445544555,1.381188118811881,3.3415841584158414,0.1782178217821782,67.63366336633663,10.55940594059406,0.7574257425742574,0.6683168316831682,42.995049504950494,1.7821782178217822,0.0,0.26732673267326734,0.22277227722772278,48.56435643564357,0.3564356435643564,0.0891089108910891,0.0,0.3564356435643564,0.0,0.0,0.0,0.0,2.762376237623762,0.8019801980198019
Lucas Torró,es ESP,MF,Osasuna,es La Liga,30.0,1994.0,35,35,2957,32.9,3,0,3,3,0,0,2.3,2.3,1.2,3.5,0.11,31,7,22.6,0.94,0.21,0.1,0.43,0.07,1026,1363,75.3,17419,5017,1.7,10,114,5,0,1,0,1,27,109,38,1.16,3,0.09,74,41,34,35,5,56.3,45,119,70,10,3,1706,105,55,6,66.7,736,10,0,42,23,981,30,10,0,0,75,1,0,2,0,172,159,70.4,0.09130875887724044,0.0,0.09130875887724044,0.09130875887724044,0.07000338180588433,0.07000338180588433,0.03652350355089618,0.10652688535678052,0.0033479878254988166,0.9435238417314846,0.21305377071356105,31.227595536016235,41.48461278322625,530.1690902942171,152.6986810957051,0.051741630030436254,0.30436252959080146,3.469732837335137,0.15218126479540073,0.0,0.03043625295908015,0.0,0.03043625295908015,0.821778829895164,3.317551572539736,2.252282718971931,1.247886371322286,1.034832600608725,1.0652688535678052,0.15218126479540073,1.3696313831586067,3.6219141021305377,2.1305377071356104,0.30436252959080146,51.924247548190735,3.1958065607034154,1.6739939127494081,0.18261751775448087,22.40108217788299,0.30436252959080146,0.0,1.2783226242813663,0.7000338180588435,29.857964152857626,0.9130875887724045,0.30436252959080146,0.0,2.282718971931011,0.03043625295908015,0.0,0.0608725059181603,0.0,5.2350355089617855,4.839364220493743
Abdoulaye Touré,gn GUI,MF,Le Havre,fr Ligue 1,30.0,1994.0,28,26,2324,25.8,10,1,11,2,8,9,9.4,2.2,0.4,2.6,0.38,38,6,15.8,1.47,0.23,0.05,0.33,0.06,868,1059,82.0,16170,4315,1.1,7,90,10,5,11,0,3,12,109,49,1.9,5,0.19,61,34,31,21,9,55.9,34,95,42,8,5,1354,78,28,17,51.5,714,17,0,29,30,832,28,5,0,0,30,7,1,0,0,160,30,61.2,0.3872633390705679,0.0387263339070568,0.4259896729776248,0.0774526678141136,0.3640275387263339,0.08519793459552497,0.01549053356282272,0.10068846815834769,0.014716006884681583,1.4716006884681585,0.2323580034423408,33.614457831325296,41.01118760757315,626.2048192771084,167.1041308089501,0.04259896729776248,0.27108433734939763,3.485370051635112,0.3872633390705679,0.19363166953528396,0.4259896729776248,0.0,0.1161790017211704,0.4647160068846816,4.2211703958691915,2.3623063683304646,1.3166953528399312,1.2005163511187609,0.8132530120481928,0.3485370051635112,1.3166953528399312,3.6790017211703963,1.6265060240963856,0.3098106712564544,52.4354561101549,3.0206540447504304,1.0843373493975905,0.6583476764199656,27.65060240963855,0.6583476764199656,0.0,1.123063683304647,1.161790017211704,32.22030981067125,1.0843373493975905,0.19363166953528396,0.0,1.161790017211704,0.27108433734939763,0.0387263339070568,0.0,0.0,6.196213425129087,1.161790017211704
Adama Traoré,es ESP,"FW,MF",Fulham,eng Premier League,28.0,1996.0,36,18,1772,19.7,2,7,9,2,0,0,4.0,4.0,4.9,8.9,0.45,39,12,30.8,1.98,0.61,0.05,0.17,0.1,424,587,72.2,6645,1683,4.5,42,36,38,22,100,0,6,2,68,82,4.16,10,0.51,20,13,9,6,5,38.5,1,21,6,19,4,801,4,91,48,49.5,538,100,33,37,25,607,161,3,0,0,24,1,0,0,0,87,25,49.0,0.10158013544018057,0.3555304740406321,0.4571106094808126,0.10158013544018057,0.20316027088036115,0.20316027088036115,0.24887133182844245,0.4520316027088036,0.022855530474040632,1.9808126410835214,0.6094808126410836,21.534988713318285,29.813769751693002,337.5,85.47968397291197,0.2285553047404063,2.1331828442437923,1.8284424379232505,1.930022573363431,1.1173814898419865,5.07900677200903,0.0,0.3047404063205418,0.10158013544018057,3.4537246049661396,1.0158013544018059,0.6602708803611739,0.4571106094808126,0.3047404063205418,0.25395033860045146,0.05079006772009029,1.0665914221218962,0.3047404063205418,0.9650112866817155,40.682844243792324,0.20316027088036115,4.621896162528216,2.4379232505643342,27.325056433408577,5.07900677200903,1.6760722347629797,1.879232505643341,1.2697516930022574,30.82957110609481,8.177200902934537,0.1523702031602709,0.0,1.2189616252821671,0.05079006772009029,0.0,0.0,0.0,4.418735891647855,1.2697516930022574
Omar Traoré,de GER,DF,Heidenheim,de Bundesliga,26.0,1998.0,30,30,2616,29.1,0,1,1,0,0,0,0.5,0.5,1.6,2.2,0.07,16,3,18.8,0.55,0.1,0.0,0.0,0.03,989,1399,70.7,17339,7260,3.3,20,101,36,14,107,1,0,5,117,54,1.86,2,0.07,50,26,31,16,3,61.0,21,71,66,65,0,1712,70,21,25,39.1,922,103,6,40,22,994,115,7,0,0,23,3,0,1,0,136,15,38.5,0.0,0.034403669724770644,0.034403669724770644,0.0,0.017201834862385322,0.017201834862385322,0.05504587155963303,0.07568807339449542,0.002408256880733945,0.5504587155963303,0.10321100917431193,34.02522935779817,48.13073394495412,596.5252293577981,249.77064220183487,0.1135321100917431,0.6880733944954128,3.4747706422018347,1.2385321100917432,0.481651376146789,3.6811926605504586,0.034403669724770644,0.0,0.1720183486238532,4.025229357798166,1.720183486238532,0.8944954128440367,1.06651376146789,0.5504587155963303,0.10321100917431193,0.7224770642201835,2.4426605504587156,2.2706422018348627,2.2362385321100917,58.89908256880734,2.408256880733945,0.7224770642201835,0.860091743119266,31.720183486238533,3.5435779816513757,0.20642201834862386,1.3761467889908257,0.756880733944954,34.19724770642202,3.956422018348624,0.2408256880733945,0.0,0.7912844036697247,0.10321100917431193,0.0,0.034403669724770644,0.0,4.678899082568807,0.5160550458715597
Philipp Treu,de GER,"MF,DF",St. Pauli,de Bundesliga,23.0,2000.0,33,33,2881,32.0,0,2,2,0,0,0,1.2,1.2,2.5,3.7,0.12,19,4,21.1,0.59,0.12,0.0,0.0,0.07,1225,1532,80.0,18854,5713,2.8,22,62,19,8,60,0,1,1,105,69,2.16,5,0.16,61,42,35,17,9,57.4,19,80,87,45,2,1867,94,46,13,33.3,825,58,11,34,12,979,117,2,0,0,20,4,0,0,1,147,21,36.8,0.0,0.062478306143700105,0.062478306143700105,0.0,0.03748698368622006,0.03748698368622006,0.07809788267962513,0.1155848663658452,0.003748698368622006,0.5935439083651509,0.12495661228740021,38.267962513016315,47.858382506074285,588.9829920166609,178.46928149947934,0.08746962860118014,0.6872613675807012,1.9368274904547034,0.5935439083651509,0.24991322457480042,1.874349184311003,0.0,0.031239153071850052,0.031239153071850052,3.2801110725442553,1.9055883373828533,1.3120444290177022,1.0933703575147518,0.5310656022214509,0.28115237764665046,0.5935439083651509,2.499132245748004,2.717806317250955,1.4057618882332523,58.32349878514405,2.9364803887539046,1.4370010413051024,0.4061089899340507,25.772301284276296,1.811870878167303,0.3436306837903506,1.0621312044429019,0.3748698368622006,30.5831308573412,3.654980909406456,0.062478306143700105,0.0,0.624783061437001,0.12495661228740021,0.0,0.0,0.031239153071850052,4.592155501561958,0.6560222145088511
Christopher Trimmel,at AUT,"DF,MF",Union Berlin,de Bundesliga,37.0,1987.0,26,20,1740,19.3,0,3,3,0,0,0,0.2,0.2,2.1,2.3,0.12,9,3,33.3,0.47,0.16,0.0,0.0,0.03,474,783,60.5,9565,4987,3.2,35,60,18,10,111,50,1,2,73,57,2.94,6,0.31,38,25,23,14,1,66.7,18,56,92,26,0,979,91,13,2,25.0,365,18,2,10,8,423,45,5,0,0,14,1,0,0,0,63,23,63.9,0.0,0.15517241379310345,0.15517241379310345,0.0,0.010344827586206898,0.010344827586206898,0.10862068965517242,0.1189655172413793,0.0062068965517241385,0.46551724137931033,0.15517241379310345,24.517241379310345,40.5,494.74137931034477,257.94827586206895,0.16551724137931037,1.8103448275862069,3.103448275862069,0.9310344827586207,0.5172413793103449,5.741379310344827,2.586206896551724,0.05172413793103448,0.10344827586206896,3.7758620689655173,1.9655172413793103,1.293103448275862,1.1896551724137931,0.7241379310344828,0.05172413793103448,0.9310344827586207,2.896551724137931,4.758620689655173,1.3448275862068966,50.63793103448276,4.706896551724138,0.6724137931034483,0.10344827586206896,18.879310344827587,0.9310344827586207,0.10344827586206896,0.5172413793103449,0.41379310344827586,21.879310344827584,2.3275862068965516,0.25862068965517243,0.0,0.7241379310344828,0.05172413793103448,0.0,0.0,0.0,3.2586206896551726,1.1896551724137931
Kieran Trippier,eng ENG,DF,Newcastle Utd,eng Premier League,33.0,1990.0,25,14,1309,14.5,0,3,3,0,0,0,0.1,0.1,1.4,1.5,0.1,4,0,0.0,0.28,0.0,0.0,,0.03,1036,1256,82.5,17676,6130,1.5,22,70,22,2,82,62,3,3,117,54,3.71,6,0.41,38,21,18,14,6,61.1,12,50,49,16,0,1388,50,13,4,50.0,609,26,4,11,8,847,58,1,0,0,16,0,0,0,0,68,22,59.5,0.0,0.20626432391138275,0.20626432391138275,0.0,0.006875477463712759,0.006875477463712759,0.0962566844919786,0.10313216195569137,0.006875477463712759,0.2750190985485103,0.0,71.22994652406418,86.35599694423225,1215.309396485867,421.4667685255921,0.10313216195569137,1.5126050420168067,4.81283422459893,1.5126050420168067,0.13750954927425516,5.6378915202444615,4.26279602750191,0.20626432391138275,0.20626432391138275,8.044308632543927,2.6126814362108477,1.4438502673796794,1.2375859434682965,0.9625668449197861,0.4125286478227655,0.825057295645531,3.4377387318563786,3.368983957219251,1.1000763941940412,95.43162719633308,3.4377387318563786,0.8938120702826585,0.2750190985485103,41.8716577540107,1.787624140565317,0.2750190985485103,0.7563025210084033,0.5500381970970206,58.235294117647065,3.9877769289533993,0.06875477463712758,0.0,1.1000763941940412,0.0,0.0,0.0,0.0,4.675324675324676,1.5126050420168067
Leandro Trossard,be BEL,FW,Arsenal,eng Premier League,29.0,1994.0,38,28,2546,28.3,8,7,15,8,0,0,7.2,7.2,6.1,13.3,0.47,72,21,29.2,2.55,0.74,0.11,0.38,0.1,711,954,74.5,11435,2972,4.1,41,45,48,10,86,10,7,5,101,93,3.29,8,0.28,31,20,6,16,9,35.3,9,40,18,41,0,1278,17,158,38,44.2,828,80,30,66,52,956,226,4,1,1,27,4,0,0,0,104,6,20.0,0.2827965435978005,0.2474469756480754,0.5302435192458759,0.2827965435978005,0.25451688923802046,0.25451688923802046,0.21563236449332285,0.4701492537313433,0.016614296936370777,2.5451688923802043,0.7423409269442263,25.133542812254518,33.723487824037704,404.22230950510607,105.05891594658287,0.14493322859387273,1.4493322859387272,1.5907305577376278,1.696779261586803,0.3534956794972506,3.040062843676355,0.3534956794972506,0.2474469756480754,0.1767478397486253,3.570306362922231,1.0958366064414768,0.7069913589945012,0.21209740769835037,0.565593087195601,0.31814611154752553,0.31814611154752553,1.4139827179890023,0.6362922230950511,1.4493322859387272,45.17674783974862,0.6009426551453261,5.585231736056559,1.3432835820895521,29.26944226237235,2.8279654359780046,1.0604870384917517,2.3330714846818537,1.838177533385703,33.79418695993716,7.989002356637863,0.14139827179890024,0.03534956794972506,0.9544383346425765,0.14139827179890024,0.0,0.0,0.0,3.676355066771406,0.21209740769835037
Adrien Truffert,fr FRA,"DF,MF",Rennes,fr Ligue 1,22.0,2001.0,33,31,2752,30.6,2,2,4,2,0,0,2.4,2.3,3.2,5.5,0.18,23,10,43.5,0.75,0.33,0.09,0.2,0.1,1263,1601,78.9,19719,6114,4.0,39,56,39,20,145,38,1,3,104,76,2.49,8,0.26,61,36,27,21,13,66.7,27,88,56,39,1,1906,71,57,16,36.4,971,69,15,36,25,1186,243,3,0,0,25,3,0,0,0,139,27,50.0,0.06540697674418605,0.06540697674418605,0.1308139534883721,0.06540697674418605,0.07848837209302326,0.07521802325581395,0.10465116279069767,0.17986918604651164,0.005886627906976743,0.7521802325581395,0.3270348837209302,41.30450581395349,52.35828488372093,644.8800872093022,199.9491279069767,0.1308139534883721,1.275436046511628,1.8313953488372094,1.275436046511628,0.6540697674418604,4.742005813953488,1.242732558139535,0.032703488372093026,0.09811046511627906,3.4011627906976742,1.9949127906976745,1.177325581395349,0.8829941860465116,0.6867732558139534,0.4251453488372093,0.8829941860465116,2.8779069767441863,1.8313953488372094,1.275436046511628,62.3328488372093,2.3219476744186047,1.8640988372093021,0.5232558139534884,31.755087209302324,2.2565406976744184,0.4905523255813954,1.177325581395349,0.8175872093023256,38.786337209302324,7.946947674418605,0.09811046511627906,0.0,0.8175872093023256,0.09811046511627906,0.0,0.0,0.0,4.5457848837209305,0.8829941860465116
Viktor Tsyhankov,ua UKR,"FW,MF",Girona,es La Liga,26.0,1997.0,27,23,1913,21.3,2,5,7,2,0,0,2.8,2.8,3.9,6.7,0.31,35,9,25.7,1.65,0.42,0.06,0.22,0.08,646,871,74.2,9793,2532,4.3,33,38,24,6,124,80,3,1,65,65,3.06,8,0.38,19,12,4,7,8,47.4,15,34,16,23,1,1064,23,74,15,42.9,650,62,27,32,25,770,195,1,0,0,14,4,1,0,0,69,9,33.3,0.09409304756926293,0.23523261892315733,0.3293256664924203,0.09409304756926293,0.1317302665969681,0.1317302665969681,0.18348144276006273,0.31521170935703086,0.014584422373235756,1.6466283324621014,0.42341871406168324,30.392054364871928,40.97752221641401,460.726607422896,119.12179822268688,0.20230005227391532,1.5525352848928387,1.7877679038159957,1.1291165708311552,0.2822791427077888,5.833768949294303,3.7637219027705173,0.1411395713538944,0.047046523784631464,3.0580240460010457,0.8938839519079979,0.5645582854155776,0.18818609513852586,0.3293256664924203,0.3763721902770517,0.7056978567694719,1.59958180867747,0.7527443805541034,1.0820700470465239,50.05750130684788,1.0820700470465239,3.4814427600627287,0.7056978567694719,30.580240460010454,2.9168844746471514,1.2702561421850498,1.5054887611082068,1.1761630946157866,36.22582331416623,9.174072138003137,0.047046523784631464,0.0,0.6586513329848406,0.18818609513852586,0.047046523784631464,0.0,0.0,3.2462101411395716,0.42341871406168324
Axel Tuanzebe,cd COD,DF,Ipswich Town,eng Premier League,26.0,1997.0,22,20,1710,19.0,0,1,1,0,0,0,0.2,0.2,0.3,0.5,0.03,4,0,0.0,0.21,0.0,0.0,,0.05,682,814,83.8,10396,4020,0.3,5,63,6,1,10,0,0,1,61,19,1.0,2,0.11,31,19,21,4,6,65.4,23,54,56,14,1,971,97,8,4,40.0,402,10,1,11,1,516,15,5,1,1,17,1,0,0,1,49,22,55.0,0.0,0.052631578947368425,0.052631578947368425,0.0,0.010526315789473684,0.010526315789473684,0.015789473684210527,0.026315789473684213,0.0015789473684210526,0.2105263157894737,0.0,35.89473684210526,42.8421052631579,547.1578947368421,211.57894736842107,0.015789473684210527,0.2631578947368421,3.31578947368421,0.3157894736842105,0.052631578947368425,0.5263157894736842,0.0,0.0,0.052631578947368425,3.210526315789474,1.631578947368421,1.0,1.105263157894737,0.2105263157894737,0.3157894736842105,1.2105263157894737,2.8421052631578947,2.947368421052632,0.736842105263158,51.10526315789473,5.105263157894736,0.4210526315789474,0.2105263157894737,21.157894736842106,0.5263157894736842,0.052631578947368425,0.5789473684210527,0.052631578947368425,27.157894736842106,0.7894736842105263,0.2631578947368421,0.052631578947368425,0.8947368421052633,0.052631578947368425,0.0,0.0,0.052631578947368425,2.5789473684210527,1.1578947368421053
Beñat Turrientes,es ESP,MF,Real Sociedad,es La Liga,22.0,2002.0,21,11,942,10.5,0,0,0,0,0,0,0.6,0.6,0.2,0.7,0.07,7,1,14.3,0.67,0.1,0.0,0.0,0.08,405,452,89.6,6925,1458,0.4,3,40,2,1,19,10,0,6,42,12,1.15,0,0.0,15,6,4,10,1,26.7,5,20,14,2,1,561,27,8,13,54.2,317,18,1,20,11,392,28,4,0,0,13,0,0,0,0,45,10,35.7,0.0,0.0,0.0,0.0,0.057324840764331204,0.057324840764331204,0.01910828025477707,0.06687898089171974,0.006687898089171976,0.6687898089171974,0.09554140127388534,38.69426751592357,43.18471337579618,661.624203821656,139.29936305732485,0.03821656050955414,0.28662420382165604,3.8216560509554136,0.19108280254777069,0.09554140127388534,1.8152866242038215,0.9554140127388534,0.0,0.5732484076433121,4.012738853503184,1.4331210191082802,0.5732484076433121,0.38216560509554137,0.9554140127388534,0.09554140127388534,0.4777070063694267,1.9108280254777068,1.3375796178343948,0.19108280254777069,53.59872611464968,2.5796178343949046,0.7643312101910827,1.2420382165605095,30.286624203821653,1.7197452229299361,0.09554140127388534,1.9108280254777068,1.0509554140127388,37.45222929936306,2.6751592356687897,0.38216560509554137,0.0,1.2420382165605095,0.0,0.0,0.0,0.0,4.299363057324841,0.9554140127388534
Tuta,br BRA,"DF,MF",Eint Frankfurt,de Bundesliga,25.0,1999.0,30,26,2274,25.3,2,1,3,2,0,0,1.1,1.1,0.3,1.4,0.06,13,5,38.5,0.51,0.2,0.15,0.4,0.08,1265,1442,87.7,22286,8026,0.7,4,79,11,0,3,0,4,2,78,26,1.03,1,0.04,44,27,25,17,2,70.0,40,84,135,16,1,1772,215,26,13,76.5,1007,11,2,22,7,1130,12,8,0,0,30,0,0,0,1,120,45,50.6,0.079155672823219,0.0395778364116095,0.11873350923482849,0.079155672823219,0.04353562005277045,0.04353562005277045,0.011873350923482849,0.055408970976253295,0.00237467018469657,0.5145118733509235,0.1978891820580475,50.065963060686016,57.071240105540895,882.0316622691294,317.6517150395778,0.027704485488126648,0.158311345646438,3.12664907651715,0.43535620052770446,0.0,0.11873350923482849,0.0,0.158311345646438,0.079155672823219,3.0870712401055407,1.7414248021108178,1.0686015831134563,0.9894459102902375,0.6728232189973614,0.079155672823219,1.58311345646438,3.324538258575198,5.3430079155672825,0.633245382585752,70.13192612137203,8.509234828496043,1.029023746701847,0.5145118733509235,39.854881266490764,0.43535620052770446,0.079155672823219,0.8707124010554089,0.2770448548812665,44.72295514511873,0.47493403693931396,0.316622691292876,0.0,1.187335092348285,0.0,0.0,0.0,0.0395778364116095,4.74934036939314,1.7810026385224276
Christantus Uche,ng NGA,"FW,MF",Getafe,es La Liga,21.0,2003.0,33,30,2486,27.6,4,6,10,4,0,0,3.8,3.8,2.9,6.7,0.24,50,14,28.0,1.81,0.51,0.08,0.29,0.08,387,592,65.4,5080,1266,3.1,29,37,16,4,22,0,1,2,49,78,2.82,10,0.36,35,21,8,19,8,45.0,10,45,19,23,0,971,17,105,32,35.2,553,43,18,113,67,726,148,8,2,1,55,15,0,0,0,110,91,42.3,0.14481094127111827,0.21721641190667737,0.36202735317779566,0.14481094127111827,0.13757039420756234,0.13757039420756234,0.10498793242156074,0.2425583266291231,0.008688656476267095,1.8101367658889782,0.5068382944489139,14.010458567980692,21.432019308125504,183.9098954143202,45.83266291230893,0.11222847948511665,1.0498793242156075,1.339501206757844,0.5792437650844731,0.14481094127111827,0.7964601769911505,0.0,0.036202735317779566,0.07240547063555913,1.7739340305711986,1.2670957361222848,0.7602574416733708,0.28962188254223653,0.6878519710378117,0.28962188254223653,0.36202735317779566,1.6291230893000805,0.6878519710378117,0.8326629123089301,35.15285599356396,0.6154465004022527,3.8012872083668547,1.1584875301689461,20.0201126307321,1.5567176186645213,0.6516492357200322,4.090909090909091,2.425583266291231,26.283185840707965,5.358004827031376,0.28962188254223653,0.07240547063555913,1.991150442477876,0.5430410297666934,0.0,0.0,0.0,3.982300884955752,3.2944489139179405
Destiny Udogie,it ITA,DF,Tottenham,eng Premier League,21.0,2002.0,25,24,1924,21.4,0,1,1,0,0,0,0.3,0.3,1.5,1.8,0.08,5,1,20.0,0.23,0.05,0.0,0.0,0.06,972,1115,87.2,14117,4770,1.2,16,89,6,1,19,0,0,0,121,36,1.68,3,0.14,75,47,42,26,7,68.8,22,97,36,34,1,1376,63,49,13,40.6,758,54,12,37,19,819,94,2,0,0,29,1,0,0,1,111,13,50.0,0.0,0.04677754677754678,0.04677754677754678,0.0,0.014033264033264032,0.014033264033264032,0.07016632016632017,0.0841995841995842,0.003742203742203742,0.2338877338877339,0.04677754677754678,45.46777546777547,52.156964656964654,660.3586278586279,223.12889812889813,0.05613305613305613,0.7484407484407485,4.163201663201663,0.2806652806652807,0.04677754677754678,0.8887733887733889,0.0,0.0,0.0,5.66008316008316,3.5083160083160085,2.1985446985446986,1.9646569646569647,1.2162162162162162,0.3274428274428275,1.0291060291060292,4.537422037422037,1.683991683991684,1.5904365904365905,64.36590436590437,2.946985446985447,2.2920997920997923,0.6081081081081081,35.45738045738046,2.525987525987526,0.5613305613305614,1.7307692307692308,0.8887733887733889,38.31081081081081,4.397089397089397,0.09355509355509356,0.0,1.3565488565488566,0.04677754677754678,0.0,0.0,0.04677754677754678,5.1923076923076925,0.6081081081081081
