id,player_name,games,time,goals,xG,assists,xA,shots,key_passes,yellow_cards,red_cards,position,team_title,npg,npxG,xGChain,xGBuildup,Comp,Group,Gls_p90,Ast_p90,npxG_p90,Sh_p90,xA_p90,KP_p90,xGChain_p90,xGBuildup_p90,npxG_per_Sh
12904,Samuel Mbangula,26,1160,3,1.8366767894476648,2,1.0369327440857887,17,14,0,0,F M S,Werder Bremen,3,1.8366767894476648,4.303910743445158,1.90781073551625,Bundesliga,attack,0.23275862068965517,0.15517241379310345,0.1425007853881809,1.3189655172413792,0.08045167842044912,1.0862068965517242,0.33392410940522776,0.14801979844522628,0.10803981114398029
12920,Leopold Querfeld,31,2701,3,3.893261847086251,0,2.300974193960428,29,21,7,0,D S,Union Berlin,1,1.6199317695572972,4.945359595119953,3.97544520162046,Bundesliga,,0.09996297667530545,0.0,0.05397773389861412,0.9663087745279527,0.07667074322711533,0.699740836727138,0.16478428861932462,0.13246577865451367,0.05585971619163094
12924,Marco Grüll,33,2039,3,4.225460607558489,1,2.3132778629660606,43,33,5,0,F M S,Werder Bremen,3,4.225460607558489,9.543412220664322,4.941745131276548,Bundesliga,attack,0.13241785188818048,0.04413928396272683,0.18650880563034036,1.8979892103972535,0.10210642847814883,1.4565963707699852,0.42123938198125993,0.21812509162083832,0.09826652575717416
12928,Alexander Prass,32,1269,3,1.6435396876186132,2,2.1666669230908155,18,18,4,0,D M S,Hoffenheim,3,1.6435396876186132,6.382722614333034,3.386800726875663,Bundesliga,midfield,0.2127659574468085,0.14184397163120568,0.1165630984126676,1.2765957446808511,0.15366432078658265,1.2765957446808511,0.45267536271865483,0.24019863311174916,0.09130776042325629
12934,Shuto Machino,32,1046,3,3.816984537988901,1,1.0832749512046576,25,14,2,0,F M S,Borussia M.Gladbach,3,3.816984537988901,6.017082850448787,1.487306335940957,Bundesliga,attack,0.25812619502868067,0.08604206500956023,0.32842123175812726,2.1510516252390057,0.09320721377477932,1.2045889101338434,0.5177222337862245,0.12797090844616266,0.15267938151955604
13078,Chema Andres,25,1299,3,1.97593117505312,0,1.2185792801901698,15,15,5,0,M S,VfB Stuttgart,3,1.97593117505312,8.577176412567496,7.514525938779116,Bundesliga,midfield,0.20785219399538105,0.0,0.13690054330622078,1.0392609699769053,0.08442812564827967,1.0392609699769053,0.5942616452125287,0.5206369010701466,0.13172874500354134
13429,Julian Niehues,24,1416,3,2.098195953294635,0,0.7285752408206463,18,7,1,0,M S,FC Heidenheim,3,2.098195953294635,4.336162481456995,2.817117601633072,Bundesliga,midfield,0.1906779661016949,0.0,0.13335991228567595,1.1440677966101696,0.04630774835724447,0.44491525423728817,0.2756035475502327,0.17905408484955965,0.11656644184970194
13865,Robin Fellhauer,34,2829,3,2.591770839877426,2,2.142268791794777,29,31,2,0,D M S,Augsburg,3,2.591770839877426,8.661767035722733,4.585818454623222,Bundesliga,midfield,0.09544008483563098,0.06362672322375398,0.08245294294413869,0.9225874867444327,0.06815277174320605,0.9862142099681867,0.27555992690528314,0.14589030078334747,0.08937140827163538
13919,Jens Castrop,26,1613,3,4.301225297152996,1,1.405629888176918,30,18,2,2,D F M S,Borussia M.Gladbach,3,4.301225297152996,8.649649377912283,4.086695464327931,Bundesliga,attack,0.16738995660260383,0.05579665220086794,0.2399939719428206,1.6738995660260383,0.0784294419937524,1.004339739615623,0.4826214779988255,0.22802392547397013,0.14337417657176654
13966,Martijn Kaars,29,1331,3,3.80478292517364,1,1.339794876985252,23,10,2,0,F S,St. Pauli,2,3.047006232663989,6.194270332343876,3.194861490279436,Bundesliga,attack,0.20285499624342598,0.067618332081142,0.20603347929358304,1.555221637866266,0.09059469491260155,0.67618332081142,0.418846228332794,0.21603120520296712,0.13247853185495603
40,Stefan Bell,18,1044,2,1.840271808207035,1,1.202451154589653,12,5,4,0,D S,Mainz 05,2,1.840271808207035,3.578166848048568,1.6757325250655413,Bundesliga,,0.17241379310344826,0.08620689655172413,0.1586441213971582,1.0344827586206897,0.10365958229221148,0.43103448275862066,0.30846265931453176,0.14445970043668457,0.15335598401725292
106,Waldemar Anton,32,2880,2,1.8469386994838717,0,0.4476184593513608,16,8,3,0,D,Borussia Dortmund,2,1.8469386994838717,13.16260596551001,12.66744858212769,Bundesliga,,0.0625,0.0,0.05771683435887098,0.5,0.013988076854730025,0.25,0.41133143642218783,0.3958577681914904,0.11543366871774198
183,Jonathan Tah,28,2031,2,0.6638064542785287,1,0.5882400423288345,8,5,7,0,D S,Bayern Munich,2,0.6638064542785287,11.72725062072277,11.33160012960434,Bundesliga,,0.08862629246676515,0.044313146233382575,0.029415352479107624,0.3545051698670606,0.0260667670160488,0.22156573116691286,0.5196713716716146,0.502138853601374,0.08297580678481609
223,Joshua Kimmich,29,2268,2,2.3646036218851805,8,7.569489678367972,28,56,3,0,M S,Bayern Munich,2,2.3646036218851805,27.785482317209244,21.9056276679039,Bundesliga,midfield,0.07936507936507936,0.31746031746031744,0.09383347705893573,1.1111111111111112,0.3003765745384116,2.2222222222222223,1.1025985046511604,0.8692709392025357,0.08445012935304216
249,Danny da Costa,34,2689,2,2.4268228095024824,3,2.82913017924875,14,16,3,0,D M S,Mainz 05,2,2.4268228095024824,9.897982249036431,7.192822508513928,Bundesliga,midfield,0.06693938267013759,0.10040907400520639,0.08122501035895255,0.46857567869096317,0.09469011384618353,0.5355150613611007,0.33128241071523945,0.24074154918789645,0.17334448639303446
269,Dominik Kohr,29,2366,2,1.8827898502349851,0,1.911913337185979,16,10,9,2,D S,Mainz 05,2,1.8827898502349851,7.240472108125687,6.1323061883449554,Bundesliga,,0.0760777683854607,0.0,0.07161922507233671,0.6086221470836856,0.07272705001975406,0.3803888419273035,0.27541948002168715,0.2332660849328174,0.11767436563968657
320,Jonas Hofmann,23,997,2,2.1885164361447096,2,2.7552873007953167,23,16,2,0,D M S,Bayer Leverkusen,2,2.1885164361447096,9.790684130042791,5.792823223397136,Bundesliga,midfield,0.18054162487462388,0.18054162487462388,0.19755915672319346,2.0762286860581747,0.24872202314100153,1.444332998996991,0.8838130107360593,0.5229228586817876,0.09515288852803085
1139,Silvan Widmer,27,1855,2,2.7386183850467205,1,1.8089449182152748,20,8,5,0,D M S,Mainz 05,2,2.7386183850467205,7.704604331403971,4.957497945055366,Bundesliga,midfield,0.09703504043126686,0.04851752021563343,0.13287097285940963,0.9703504043126685,0.08776552163847695,0.38814016172506743,0.37380829640234897,0.24052550676818482,0.13693091925233603
3314,Franck Honorat,28,2021,2,0.8942651934921741,6,7.341735703870654,17,45,0,0,D F M S,Borussia M.Gladbach,2,0.8942651934921741,9.130235239863396,3.1209773272275925,Bundesliga,attack,0.08906481939633845,0.2671944581890153,0.03982378397540607,0.7570509648688768,0.3269451822604448,2.0039584364176153,0.4065913763422591,0.1389846409947963,0.05260383491130436
5257,Willi Orban,33,2952,2,3.142488135956228,0,0.7130345124751329,20,11,4,0,D,RasenBallsport Leipzig,2,3.142488135956228,16.448472633957863,15.863021917641165,Bundesliga,,0.06097560975609756,0.0,0.09580756512061671,0.6097560975609756,0.021738857087656493,0.33536585365853655,0.5014778242060324,0.483628717001255,0.1571244067978114
5263,Lukas Kübler,23,1616,2,2.6487669441848998,2,1.39156642742455,19,11,3,0,D S,Freiburg,2,2.6487669441848998,4.891823662444949,3.227331643924117,Bundesliga,,0.11138613861386139,0.11138613861386139,0.14751796100039666,1.058168316831683,0.07750060548775341,0.6126237623762376,0.2724406742698301,0.17974000492151643,0.13940878653604735
5344,Hauke Wahl,30,2591,2,0.5231343070045114,1,0.6354480646550655,10,6,1,0,D S,St. Pauli,2,0.5231343070045114,3.7871760576963434,3.6133358404040337,Bundesliga,,0.06947124662292552,0.03473562331146276,0.01817139622941182,0.34735623311462754,0.022072684607856385,0.2084137398687765,0.1315499209543307,0.12551147265008222,0.052313430700451136
6445,Elvis Rexhbecaj,26,1098,2,0.5392126142978668,0,0.7069284673780203,11,9,3,0,D M S,Augsburg,2,0.5392126142978668,2.577535273507237,1.4284834694117308,Bundesliga,midfield,0.16393442622950818,0.0,0.04419775527031695,0.9016393442622951,0.057944956342460684,0.7377049180327869,0.21127338307436372,0.11708880896817465,0.04901932857253335
6638,Linton Maina,24,1007,2,1.2888539992272854,0,3.1843907181173563,20,17,0,0,D F M S,FC Cologne,2,1.2888539992272854,6.206527906470001,2.01717865280807,Bundesliga,attack,0.17874875868917575,0.0,0.11519052624672858,1.7874875868917577,0.2846029440224052,1.519364448857994,0.5547045795256207,0.18028409012187321,0.06444269996136427
6708,Bote Baku,32,2538,2,3.1076600458472967,3,5.799184195697308,30,37,4,0,D S,RasenBallsport Leipzig,2,3.1076600458472967,19.285520542413,15.120991684496405,Bundesliga,,0.07092198581560284,0.10638297872340426,0.11020071084564882,1.0638297872340425,0.2056448296346563,1.3120567375886525,0.6838837071777659,0.5362053788828512,0.10358866819490989
7264,Han-Noah Massengo,33,2455,2,1.7316314969211817,1,1.635585960932076,20,17,5,0,M S,Augsburg,2,1.7316314969211817,8.934063652530313,5.818135930225253,Bundesliga,midfield,0.07331975560081466,0.03665987780040733,0.06348139907246694,0.7331975560081466,0.0599603814598317,0.6232179226069247,0.32752168176282204,0.213292152228217,0.08658157484605908
7410,Andras Schafer,28,1420,2,1.778747895732522,1,0.7768908403813839,27,6,2,1,M S,Union Berlin,2,1.778747895732522,5.5322664473205805,3.3308603167533875,Bundesliga,midfield,0.1267605633802817,0.06338028169014084,0.11273754268727253,1.7112676056338028,0.049239560305862365,0.380281690140845,0.3506366058160931,0.21111086514634148,0.06587955169379711
7743,Pereira Lage,28,2067,2,4.428796678781509,2,2.062663111835718,43,24,3,0,D F M S,St. Pauli,2,4.428796678781509,6.917279999703169,2.1819291338324547,Bundesliga,attack,0.08708272859216255,0.08708272859216255,0.19283584958410055,1.872278664731495,0.08981116597252765,1.0449927431059507,0.3011878084050727,0.09500417128443199,0.10299527159956999
7877,Robert Andrich,32,2550,2,0.8109990963712335,0,0.5380814289674163,12,12,4,1,D M S,Bayer Leverkusen,2,0.8109990963712335,14.814566032029688,14.427350432612002,Bundesliga,midfield,0.07058823529411765,0.0,0.02862349751898471,0.4235294117647058,0.018991109257673517,0.4235294117647058,0.5228670364245772,0.509200603503953,0.06758325803093612
9053,Eric Martel,31,2579,2,1.814234547317028,2,2.0577999372035265,23,14,10,1,D M S,FC Cologne,2,1.814234547317028,9.843018800020218,7.845337048172951,Bundesliga,midfield,0.06979449398991858,0.06979449398991858,0.06331179110451048,0.8026366808840636,0.07181155267480317,0.48856145792943007,0.3434942582403333,0.27378066472879625,0.0788797629268273
9202,Felix Nmecha,29,2208,2,3.364070465788245,3,1.8235643226653335,33,20,0,0,M S,Borussia Dortmund,2,2.6062937285751104,12.040448106825352,9.09173360094428,Bundesliga,midfield,0.08152173913043478,0.12228260869565218,0.10623479871909418,1.345108695652174,0.07433006749994567,0.8152173913043479,0.4907791347890768,0.3705869674297941,0.07897859783560941
9458,Josip Stanisic,26,1842,2,1.4695102348923683,3,3.6430143248289824,7,24,1,0,D S,Bayern Munich,2,1.4695102348923683,17.444418190047145,15.49496734701097,Bundesliga,,0.09771986970684039,0.1465798045602606,0.07180017434327532,0.34201954397394135,0.17799744258122066,1.1726384364820848,0.8523331363215217,0.7570830951308293,0.2099300335560526
9674,Joe Scally,32,2615,2,2.700111205689609,3,1.6180403884500263,17,18,8,0,D M S,Borussia M.Gladbach,2,2.700111205689609,9.640508973039688,6.971373248845339,Bundesliga,midfield,0.06883365200764818,0.10325047801147227,0.09292925755719496,0.5850860420650096,0.05568781451644451,0.6195028680688337,0.33179571991341184,0.23993254011322393,0.15883007092291818
9725,Angelo Stiller,34,2752,2,3.622028611600399,5,6.064722905866802,17,54,1,0,M S,VfB Stuttgart,2,2.864251904189586,19.65218799188733,14.8945678062737,Bundesliga,midfield,0.06540697674418605,0.1635174418604651,0.09367102884340944,0.5559593023255813,0.19833759503198115,1.7659883720930232,0.6426951014788734,0.4871043250598231,0.1684854061287992
9745,Dimitris Giannoulis,27,1957,2,0.9717476665973664,5,3.862480258569122,10,33,8,0,D S,Augsburg,2,0.9717476665973664,6.426895641721785,3.064006181433797,Bundesliga,,0.09197751660705161,0.22994379151762903,0.04468946857116147,0.45988758303525806,0.17763067106347522,1.5176290240163517,0.29556495030912655,0.14090983971846793,0.09717476665973665
9931,Lovro Majer,28,1390,2,3.5951214293017983,3,2.931819343939424,27,21,5,0,M S,Wolfsburg,2,3.5951214293017983,8.230100117623806,2.8397826477885246,Bundesliga,midfield,0.12949640287769784,0.19424460431654675,0.2327776465015553,1.7482014388489207,0.18983002946370373,1.3597122302158273,0.5328841802778004,0.18387081892155913,0.13315264552969625
9986,Kristijan Jakic,26,1655,2,1.4403803190216422,1,1.360763007774949,18,13,5,0,D M S,Augsburg,2,1.4403803190216422,4.3531388053670526,3.167064012028277,Bundesliga,midfield,0.10876132930513595,0.054380664652567974,0.07832883910087479,0.9788519637462235,0.07399919679742926,0.7069486404833838,0.23672658156074605,0.17222704597132624,0.08002112883453567
10248,Arijon Ibrahimovic,32,2196,2,5.665725396946073,4,6.767920413985848,47,56,1,0,D F M S,FC Heidenheim,1,4.907948734238744,12.540066696703434,3.623182998038829,Bundesliga,attack,0.08196721311475409,0.16393442622950818,0.20114543992781736,1.9262295081967213,0.2773737874584364,2.295081967213115,0.5139371597009604,0.14849110647700117,0.10442444115401582
10497,Yannick Engelhardt,31,2506,2,2.415684091858566,2,1.0784621722996235,21,15,7,0,M S,Borussia M.Gladbach,2,2.415684091858566,8.806699713692069,6.679585227742791,Bundesliga,midfield,0.07182761372705507,0.07182761372705507,0.08675641191830444,0.7541899441340782,0.03873168216558903,0.538707102952913,0.3162821126226202,0.23988933379762617,0.11503257580278885
10550,Tom Rothe,21,1018,2,1.6000693328678608,0,0.9030134752392768,19,11,1,1,D S,Union Berlin,2,1.6000693328678608,2.1565405651926994,1.3000704422593117,Bundesliga,,0.1768172888015717,0.0,0.14145996066611735,1.6797642436149314,0.07983419722154707,0.9724950884086444,0.1906568279639911,0.11493746542567589,0.08421417541409794
10750,Rasmus Kristensen,22,1555,2,1.1268442515283823,0,1.3801484052091837,15,8,4,1,D S,Eintracht Frankfurt,2,1.1268442515283823,6.246252434328198,5.263705998659134,Bundesliga,,0.11575562700964631,0.0,0.06521928143894175,0.8681672025723474,0.07987997200567623,0.46302250803858525,0.3615194334980951,0.30465179413461224,0.07512295010189216
10792,Farès Chaïbi,28,1822,2,3.5245760353282094,9,5.035042706876993,35,40,2,0,D F M S,Eintracht Frankfurt,2,3.5245760353282094,11.084196873009205,5.737020939588547,Bundesliga,attack,0.09879253567508232,0.44456641053787044,0.1741009018548512,1.7288693743139407,0.2487123181223542,1.9758507135016468,0.547517957503199,0.28338742292149793,0.10070217243794884
10863,Aaron Zehnter,20,1467,2,1.8096191370859744,0,1.0538889579474926,11,16,0,0,D M S,Wolfsburg,2,1.8096191370859744,5.76640553586185,3.103568371385336,Bundesliga,midfield,0.12269938650306748,0.0,0.11101957896232971,0.6748466257668712,0.06465576429125722,0.9815950920245399,0.35376721078907053,0.1904029675696525,0.16451083064417948
10946,Yan Couto,19,989,2,0.9633320793509484,2,2.849770877510309,9,17,4,0,D M S,Borussia Dortmund,2,0.9633320793509484,6.886968974024057,4.392777647823095,Bundesliga,midfield,0.1820020222446916,0.1820020222446916,0.08766419326752817,0.8190091001011123,0.2593320313204528,1.5470171890798785,0.6267211402044137,0.39974720758754156,0.10703689770566094
11604,Mert Kömür,28,1455,2,4.645504482090473,4,2.76681075245142,41,21,1,0,F M S,Augsburg,2,4.645504482090473,7.051191717386246,1.7611310807988048,Bundesliga,attack,0.12371134020618557,0.24742268041237114,0.2873507927066272,2.536082474226804,0.17114293314132492,1.2989690721649485,0.43615618870430384,0.10893594314219411,0.11330498736806033
11853,Patrick Mainka,34,3060,2,3.0282052140682936,2,1.7703800983726978,37,10,2,0,D,FC Heidenheim,2,3.0282052140682936,8.954858318902552,7.189261053688824,Bundesliga,,0.058823529411764705,0.058823529411764705,0.08906485923730276,1.0882352941176472,0.05207000289331464,0.29411764705882354,0.26337818585007505,0.21144885452025952,0.08184338416400794
11911,Hugo Larsson,25,1839,2,1.4220624901354313,2,1.1869177855551245,13,19,0,0,M S,Eintracht Frankfurt,2,1.4220624901354313,5.631294704973698,3.755781836807728,Bundesliga,midfield,0.09787928221859706,0.09787928221859706,0.06959522790222339,0.636215334420881,0.05808733045131115,0.9298531810766721,0.27559354184210594,0.18380661517819222,0.1093894223181101
11917,Mathias Honsak,27,1263,2,3.318507017567754,1,1.4457622598856688,31,11,1,0,F M S,FC Heidenheim,2,3.318507017567754,6.105871044099331,1.940842181444168,Bundesliga,attack,0.14251781472684086,0.07125890736342043,0.23647318414972116,2.2090261282660335,0.10302343894672224,0.7838479809976248,0.4350976991044654,0.1383022932145488,0.10704861346992754
11982,Jan-Niklas Beste,28,1721,2,3.4977346565574408,2,3.7758378759026527,24,36,5,0,M S,Freiburg,2,3.4977346565574408,10.3288358990103,5.829450925812125,Bundesliga,midfield,0.10459035444509006,0.10459035444509006,0.18291465374210902,1.2550842533410809,0.19745811088392723,1.8826263800116212,0.5401483038413288,0.3048521692754743,0.1457389440232267
12915,Philipp Sander,30,2475,2,1.3780800057575109,0,0.8148279991000891,25,11,4,0,D M S,Borussia M.Gladbach,2,1.3780800057575109,10.055795773863792,8.980093076825142,Bundesliga,midfield,0.07272727272727272,0.0,0.05011200020936403,0.9090909090909092,0.029630109058185056,0.4,0.3656653008677743,0.3265488391572779,0.055123200230300436
12975,Eric Smith,27,2313,2,0.814800588414073,2,0.8954977933317423,12,18,4,1,D M S,St. Pauli,2,0.814800588414073,5.893046077340841,5.734260914847255,Bundesliga,midfield,0.07782101167315175,0.07782101167315175,0.03170430305113124,0.4669260700389105,0.03484427211407558,0.7003891050583657,0.22930140378758138,0.223122992795613,0.06790004903450608
13101,Arthur Chaves,15,1062,2,1.0467653088271618,0,0.2324150362983346,5,4,2,0,D S,"Augsburg,Hoffenheim",2,1.0467653088271618,1.9321790896356104,1.686458982527256,Bundesliga,,0.1694915254237288,0.0,0.08870892447687811,0.423728813559322,0.019696189516808016,0.3389830508474576,0.1637439906470856,0.14292025275654713,0.20935306176543236
13424,Daniel Svensson,33,2454,2,2.9300006814301014,2,4.297698555514216,12,35,0,0,D M S,Borussia Dortmund,2,2.9300006814301014,10.653507748618722,6.346277633681893,Bundesliga,midfield,0.07334963325183373,0.07334963325183373,0.10745723770526044,0.4400977995110024,0.1576173064369517,1.2836185819070904,0.39071544310337614,0.23274856847244108,0.24416672345250845
13910,Ísak Bergmann Jóhannesson,31,1830,2,1.4332966785877943,2,2.4116498064249754,14,33,6,0,M S,FC Cologne,2,1.4332966785877943,9.597796699032187,7.102902231737971,Bundesliga,midfield,0.09836065573770492,0.09836065573770492,0.07049000058628498,0.6885245901639344,0.11860572818483486,1.6229508196721312,0.4720227884769928,0.3493230605772773,0.10237833418484245
14024,Adam Daghim,27,1328,2,3.1088089011609554,3,3.074686413630843,27,18,3,0,F M S,Wolfsburg,2,3.1088089011609554,9.786626935005188,4.455633115023375,Bundesliga,attack,0.13554216867469882,0.2033132530120482,0.21068735022928162,1.8298192771084336,0.20837483224907824,1.2198795180722892,0.6632503193904118,0.30196308761453594,0.11514107041336873
140,Yannick Gerhardt,19,1080,1,1.152172677218914,0,0.9047546237707138,11,8,1,0,D M S,Wolfsburg,1,1.152172677218914,2.5076904222369194,1.179125288501382,Bundesliga,midfield,0.08333333333333334,0.0,0.09601438976824284,0.9166666666666667,0.0753962186475595,0.6666666666666667,0.2089742018530766,0.09826044070844851,0.10474297065626491
153,Maximilian Arnold,25,1837,1,0.367392455227673,4,4.247929247096181,13,29,5,0,M S,Wolfsburg,1,0.367392455227673,5.136144082993269,4.320300527848303,Bundesliga,midfield,0.048992923244420256,0.19597169297768102,0.017999630359548487,0.6369080021774632,0.2081184715507111,1.4207947740881872,0.2516347128303725,0.21166415215370024,0.028260958094436385
2611,Philipp Lienhart,20,1296,1,0.9484050497412682,0,0.1434269901365041,8,4,2,1,D S,Freiburg,1,0.9484050497412682,5.8486660327762365,5.743671094998717,Bundesliga,,0.06944444444444445,0.0,0.06586146178758807,0.5555555555555556,0.009960207648368339,0.2777777777777778,0.4061573633872386,0.3988660482637998,0.11855063121765852
2693,Marius Wolf,29,1002,1,1.7143956972286103,1,3.691459383815527,14,21,4,0,D F M S,Augsburg,1,1.7143956972286103,4.361116588115692,1.4035527957603335,Bundesliga,attack,0.08982035928143711,0.08982035928143711,0.1539876374756237,1.2574850299401197,0.33156820812714316,1.8862275449101795,0.3917170588127867,0.1260676163856587,0.12245683551632931
4312,Marnon Busch,29,1901,1,0.7969588423147798,5,3.2484856420196597,12,16,4,0,D M S,FC Heidenheim,1,0.7969588423147798,6.242594827432185,4.60207387059927,Bundesliga,midfield,0.04734350341925302,0.23671751709626512,0.03773082367613371,0.5681220410310363,0.15379469110035213,0.7574960547080484,0.2955463095575469,0.21787830002837155,0.06641323685956498
5225,Bakery Jatta,15,934,1,1.5474212262779474,1,0.2965631820261478,11,5,1,0,D M S,Hamburger SV,1,1.5474212262779474,2.998817972838878,1.4511013012379408,Bundesliga,midfield,0.09635974304068523,0.09635974304068523,0.14910911173984503,1.0599571734475375,0.028576752015367562,0.4817987152034261,0.28896532928854285,0.13982774851329194,0.14067465693435885
5243,Dayotchanculle Upamecano,24,1805,1,0.8303499147295952,1,1.4384191930294037,8,11,4,0,D S,Bayern Munich,1,0.8303499147295952,14.301490493118765,13.812318220734596,Bundesliga,,0.04986149584487535,0.04986149584487535,0.04140248882308231,0.3988919667590028,0.07172173261642456,0.5484764542936288,0.7130937087981656,0.6887028475712541,0.1037937393411994
5248,Marcel Sabitzer,26,1835,1,1.149563044309616,2,2.240061067044735,20,15,3,0,M S,Borussia Dortmund,1,1.149563044309616,8.931432373821735,6.333587545901537,Bundesliga,midfield,0.04904632152588556,0.09809264305177112,0.056381838685485255,0.9809264305177111,0.10986675533189436,0.7356948228882834,0.4380539038931641,0.3106391711886312,0.057478152215480804
5340,Marco Friedl,30,2552,1,0.729124104604125,0,0.2931987326592207,8,5,9,1,D S,Werder Bremen,1,0.729124104604125,5.801214318722487,5.562721598893404,Bundesliga,,0.03526645768025078,0.0,0.02571362437867212,0.28213166144200624,0.01034008069722957,0.1763322884012539,0.20458827926529147,0.1961774858543912,0.09114051307551563
5347,Jonas Föhrenbach,27,2333,1,0.6362145002931356,1,2.2612353581935167,6,22,3,0,D M S,FC Heidenheim,1,0.6362145002931356,4.08684488851577,2.9511223332956438,Bundesliga,midfield,0.03857693956279468,0.03857693956279468,0.024543208326781914,0.23146163737676811,0.08723153975028568,0.8486926703814831,0.15765796826678927,0.11384526789395968,0.10603575004885595
6626,Joshua Vagnoman,27,1589,1,3.556872447952628,3,2.121924228966236,19,16,3,0,D M S,VfB Stuttgart,1,3.556872447952628,7.574769550934434,3.1966566257178783,Bundesliga,midfield,0.056639395846444306,0.1699181875393329,0.20145910655490026,1.0761485210824417,0.12018450636057977,0.9062303335431089,0.42903037104096853,0.18105670000919388,0.18720381305013833
7058,Kevin Stöger,29,1322,1,2.0543773360550404,1,2.050934341736138,23,27,3,0,M S,Borussia M.Gladbach,1,1.2966006584465504,6.800350913777947,5.208155047148466,Bundesliga,midfield,0.0680786686838124,0.0680786686838124,0.08827084664159571,1.5658093797276853,0.13962487954330743,1.8381240544629347,0.4629588367927498,0.35456426190874585,0.05637394167158915
7106,Philipp Mwene,29,2081,1,2.0332534685730934,2,2.139080299064517,10,18,4,0,D M S,Mainz 05,1,2.0332534685730934,8.51742416061461,6.025996465235949,Bundesliga,midfield,0.043248438250840945,0.08649687650168189,0.0879350370838916,0.4324843825084095,0.09251188222768214,0.7784718885151369,0.36836529286656167,0.2606149360265427,0.20332534685730935
7940,Denis Vavro,17,1168,1,1.6649845857173204,0,0.1777781695127487,12,3,2,0,D S,Wolfsburg,1,1.6649845857173204,1.7065384555608034,1.423941339366138,Bundesliga,,0.07705479452054795,0.0,0.12829504513232776,0.9246575342465753,0.01369866032204399,0.23116438356164382,0.13149697003465094,0.10972150731417159,0.13874871547644338
8643,Chrislain Matsima,18,1494,1,0.5652054697275162,1,0.5844853427261114,7,4,5,0,D S,Augsburg,1,0.5652054697275162,2.247604363597929,2.1535102361813188,Bundesliga,,0.060240963855421686,0.060240963855421686,0.03404852227274194,0.42168674698795183,0.03520996040518744,0.24096385542168675,0.13539785322879092,0.12972953230007944,0.08074363853250231
8965,Vladimir Coufal,34,3032,1,0.9888284020125866,8,7.478693185374141,26,58,4,0,D M,Hoffenheim,1,0.9888284020125866,15.418089099228382,11.00063280761242,Bundesliga,midfield,0.029683377308707123,0.23746701846965698,0.029351766550505542,0.7717678100263852,0.22199287159751735,1.7216358839050132,0.4576609561116604,0.3265359342629016,0.03803186161586872
9233,Joakim Maehle,16,1226,1,0.6766485814005136,2,1.6462530652061105,14,14,1,0,D M S,Wolfsburg,1,0.6766485814005136,5.031030514277518,3.4584580026566982,Bundesliga,midfield,0.0734094616639478,0.1468189233278956,0.04967240809628567,1.0277324632952691,0.12085055127940453,1.0277324632952691,0.369325241668007,0.2538835401624004,0.048332041528608115
9511,Castello Lukeba,26,2176,1,0.8890010062605143,0,0.2401187624782323,8,6,3,0,D S,RasenBallsport Leipzig,1,0.8890010062605143,13.522159865126014,13.34397491067648,Bundesliga,,0.04136029411764706,0.0,0.036769343089819065,0.33088235294117646,0.009931382639265122,0.24816176470588236,0.5592805091274546,0.5519107270040823,0.11112512578256428
9711,Patrick Osterhage,20,1190,1,1.2812672033905983,0,0.3329730369150638,7,6,4,0,M S,Freiburg,1,1.2812672033905983,3.087803818285465,1.5657243579626083,Bundesliga,midfield,0.07563025210084034,0.0,0.0969025616009696,0.5294117647058824,0.02518283472466869,0.45378151260504207,0.2335313812148671,0.11841612791313844,0.1830381719129426
9715,Hiroki Ito,16,918,1,1.4966442808508873,2,1.0980801191180944,10,6,0,0,D S,Bayern Munich,1,1.4966442808508873,5.908010467886925,5.104044854640961,Bundesliga,,0.09803921568627452,0.19607843137254904,0.14672983145596935,0.9803921568627452,0.10765491363902886,0.5882352941176471,0.5792167125379338,0.5003965543765647,0.14966442808508873
9943,Moritz Jenz,22,1795,1,0.6638292074203491,0,0.068161042407155,5,2,6,1,D S,Wolfsburg,1,0.6638292074203491,3.456455777399242,3.388294734992087,Bundesliga,,0.05013927576601671,0.0,0.03328391569238519,0.25069637883008355,0.003417545301751504,0.10027855153203342,0.17330418939606226,0.16988664409431076,0.13276584148406984
9999,Arthur Theate,24,2147,1,1.423735129646957,0,0.5266659539192915,16,11,8,0,D,Eintracht Frankfurt,1,1.423735129646957,9.639633066952229,8.652226217091084,Bundesliga,,0.04191895668374476,0.0,0.05968149122879651,0.6707033069399162,0.022077287309145894,0.46110852352119236,0.40408336098076414,0.3626922960122019,0.08898344560293481
10986,Kim Min-Jae,25,1621,1,0.7258729934692383,1,0.4743431285023689,5,4,1,0,D S,Bayern Munich,1,0.7258729934692383,14.77258349210024,14.365923717617989,Bundesliga,,0.05552128315854411,0.05552128315854411,0.04030140000754562,0.27760641579272055,0.026336139151889704,0.22208513263417645,0.8201927910481318,0.7976145185599129,0.14517459869384766
11868,Arthur,20,1130,1,1.1891322792507708,3,1.199713435024023,10,15,3,0,D S,Bayer Leverkusen,1,1.1891322792507708,6.4784804452210665,5.219180366024375,Bundesliga,,0.07964601769911504,0.23893805309734512,0.0947096505597959,0.7964601769911505,0.09555239747978944,1.1946902654867257,0.5159851682034478,0.4156869318072511,0.11891322792507708
