Player,Squad,Comp,PrimaryPos,SecondaryPos,Group,Style,Gls,Ast,Min,MP,Gls_p90,npxG_p90,Sh_p90,SoT%,G/Sh,xAG_p90,SCA90,PrgC_p90,Succ%,Att Pen_p90,CrsPA_p90,PrgR_p90,PrgP_p90,Cmp%,KP_p90,Tkl_p90,Int_p90,Tkl+Int_p90,TotDist_p90,1/3_p90,Clr_p90,Blocks_p90,Att 3rd_p90,Tkl%,Won%,GA,Saves,CS,Save%,PSxG+/-,Stp%,#OPA/90,AvgDist,Launch%,AvgLen,CS%
Nadiem Amiri,Mainz 05,de Bundesliga,MF,,midfield,Advanced Creator,7.0,5.0,2473,30,,,,,,0.2401940962393853,4.33,1.819652244237768,47.8,,,,7.424181156490093,77.0,2.292761827739588,1.819652244237768,0.5822887181560857,2.4019409623938537,914.4480388192478,6.295996765062676,,,,,,,,,,,,,,,,
Elliot Anderson,Nott'ham Forest,eng Premier League,MF,,midfield,Destroyer CDM,2.0,6.0,2728,37,,,,,,0.1088709677419354,2.87,1.715542521994135,48.0,,,,4.717741935483871,78.3,1.220674486803519,3.035190615835777,1.0227272727272727,4.05791788856305,575.9604105571848,3.991935483870968,,,,,,,,,,,,,,,,
André,Wolves,eng Premier League,MF,,midfield,Destroyer CDM,0.0,0.0,2472,33,,,,,,0.029126213592233,1.78,0.3640776699029125,50.0,,,,3.9684466019417473,92.9,0.6553398058252428,3.313106796116505,1.3470873786407769,4.660194174757282,715.7766990291262,4.04126213592233,,,,,,,,,,,,,,,,
Benjamin André,Lille,fr Ligue 1,MF,,midfield,Destroyer CDM,0.0,3.0,2692,30,,,,,,0.063521545319465,1.77,0.9695393759286776,40.9,,,,6.987369985141159,83.0,0.7020802377414561,3.443536404160476,1.6047548291233282,5.048291233283804,889.2013372956909,6.920505200594354,,,,,,,,,,,,,,,,
Robert Andrich,Leverkusen,de Bundesliga,MF,DF,midfield,Deep Holding Mid,2.0,2.0,1598,23,,,,,,0.0168961201501877,1.86,0.4505632040050062,40.0,,,,3.660826032540676,88.4,0.506883604505632,1.3516896120150188,1.6332916145181475,2.9849812265331668,784.4868585732164,3.660826032540676,,,,,,,,,,,,,,,,
Faustino Anjorin,Empoli,it Serie A,MF,,midfield,Destroyer CDM,2.0,3.0,1114,22,,,,,,0.137342908438061,2.59,2.2621184919210053,39.0,,,,4.443447037701975,80.5,1.3734290843806105,2.342908438061041,1.0502692998204668,3.393177737881508,504.6947935368043,3.55475763016158,,,,,,,,,,,,,,,,
Anuar,Valladolid,es La Liga,MF,FW,midfield,Deep Holding Mid,2.0,0.0,1720,26,,,,,,0.0627906976744186,1.31,1.255813953488372,29.2,,,,1.569767441860465,81.4,0.3662790697674418,1.988372093023256,0.9418604651162792,2.9302325581395348,321.1220930232558,0.994186046511628,,,,,,,,,,,,,,,,
Mauro Arambarri,Getafe,es La Liga,MF,,midfield,Deep Holding Mid,10.0,0.0,2661,35,,,,,,0.020293122886133,1.83,0.5749718151071026,52.9,,,,2.536640360766629,73.3,0.5749718151071026,1.6234498308906424,0.5073280721533258,2.130777903043968,341.53325817361895,2.5028184892897407,,,,,,,,,,,,,,,,
Joe Aribo,Southampton,eng Premier League,MF,DF,midfield,Deep Holding Mid,3.0,0.0,2013,32,,,,,,0.0715350223546944,1.66,1.609538002980626,42.9,,,,3.353204172876304,88.8,0.7153502235469449,2.1013412816691504,0.8941877794336811,2.995529061102832,612.026825633383,2.2801788375558867,,,,,,,,,,,,,,,,
Hákon Arnar Haraldsson,Lille,fr Ligue 1,MF,FW,midfield,Advanced Creator,5.0,3.0,1755,25,,,,,,0.1435897435897435,3.59,2.666666666666667,55.1,,,,5.230769230769231,79.4,1.794871794871795,1.8461538461538465,0.4102564102564102,2.2564102564102564,618.0512820512821,3.282051282051282,,,,,,,,,,,,,,,,
Maximilian Arnold,Wolfsburg,de Bundesliga,MF,,midfield,Rotation Wide-Mid,3.0,5.0,2356,28,,,,,,0.1337011884550084,3.17,0.3438030560271647,16.7,,,,4.889643463497453,77.2,1.7190152801358234,1.298811544991511,0.9168081494057726,2.2156196943972835,810.80220713073,5.042444821731749,,,,,,,,,,,,,,,,
Kristjan Asllani,Inter,it Serie A,MF,,midfield,Box-to-Box,2.0,2.0,980,21,,,,,,0.1744897959183673,2.82,0.6428571428571428,16.7,,,,5.051020408163265,89.2,1.3775510204081631,1.2857142857142856,0.826530612244898,2.112244897959184,1494.091836734694,6.795918367346939,,,,,,,,,,,,,,,,
Valentin Atangana Edoa,Reims,fr Ligue 1,MF,,midfield,Deep Holding Mid,1.0,0.0,2854,34,,,,,,0.0346881569726699,1.55,1.2929222144358794,29.2,,,,2.9327259985984586,86.0,0.378416257883672,2.175893482831114,1.1667834618079886,3.342676944639104,430.41695865452,2.081289418360196,,,,,,,,,,,,,,,,
Arthur Atta,Udinese,it Serie A,MF,FW,midfield,Rotation Wide-Mid,0.0,1.0,1251,27,,,,,,0.1007194244604316,3.31,2.2302158273381294,44.3,,,,4.100719424460432,80.4,1.2949640287769786,1.4388489208633093,0.5035971223021583,1.942446043165468,567.6258992805755,3.021582733812949,,,,,,,,,,,,,,,,
Yasin Ayari,Brighton,eng Premier League,MF,,midfield,Destroyer CDM,2.0,1.0,1965,34,,,,,,0.1053435114503816,2.79,1.3740458015267174,40.0,,,,3.435114503816794,81.5,1.3740458015267174,2.702290076335878,0.9160305343511452,3.618320610687023,545.7251908396946,2.519083969465649,,,,,,,,,,,,,,,,
Neil El Aynaoui,Lens,fr Ligue 1,MF,,midfield,Destroyer CDM,8.0,1.0,1588,24,,,,,,0.1133501259445843,2.38,0.6234256926952141,23.8,,,,4.250629722921914,84.5,1.2468513853904282,2.2103274559193955,1.700251889168766,3.9105793450881614,724.0806045340049,4.307304785894207,,,,,,,,,,,,,,,,
Shavy Babicka,Toulouse,fr Ligue 1,MF,FW,midfield,Rotation Wide-Mid,4.0,2.0,1186,30,,,,,,0.1214165261382799,2.2,2.7318718381112985,29.7,,,,1.5935919055649244,67.1,0.9865092748735244,1.5935919055649244,0.2276559865092748,1.8212478920741988,198.51602023608768,0.6070826306913997,,,,,,,,,,,,,,,,
Milan Badelj,Genoa,it Serie A,MF,,midfield,Deep Holding Mid,1.0,0.0,1472,23,,,,,,0.0672554347826087,1.59,0.4891304347826087,45.0,,,,5.074728260869565,81.5,0.733695652173913,1.7730978260869563,1.2228260869565215,2.9959239130434785,719.7554347826087,4.463315217391304,,,,,,,,,,,,,,,,
Alex Baena,Villarreal,es La Liga,MF,FW,midfield,Advanced Creator,7.0,9.0,2595,32,,,,,,0.4057803468208092,5.86,3.1560693641618496,37.5,,,,6.5549132947976885,66.6,3.294797687861272,0.9710982658959538,0.7630057803468208,1.7341040462427744,604.6127167630058,3.294797687861272,,,,,,,,,,,,,,,,
Stefan Bajcetic,Las Palmas,es La Liga,MF,DF,midfield,Destroyer CDM,1.0,0.0,969,14,,,,,,0.0185758513931888,1.3,0.7430340557275541,45.8,,,,3.622291021671826,71.8,0.6501547987616099,2.693498452012384,1.3931888544891642,4.086687306501548,547.2445820433437,2.6006191950464395,,,,,,,,,,,,,,,,
Dilane Bakwa,Strasbourg,fr Ligue 1,MF,DF,midfield,Advanced Creator,6.0,8.0,2497,30,,,,,,0.237885462555066,3.97,3.856627953544253,39.4,,,,4.649579495394473,72.9,1.6940328394072888,0.9371245494593512,0.5406487785342411,1.4777733279935923,491.7020424509411,2.4148978774529435,,,,,,,,,,,,,,,,
Carlos Baleba,Brighton,eng Premier League,MF,,midfield,Destroyer CDM,3.0,1.0,2661,34,,,,,,0.0439684329199549,2.23,1.4543404735062009,57.9,,,,3.9909808342728295,87.4,0.7102593010146561,2.6719278466741825,1.5558060879368658,4.227733934611049,652.9312288613303,3.6865839909808336,,,,,,,,,,,,,,,,
Valentín Barco,Strasbourg,fr Ligue 1,MF,DF,midfield,Destroyer CDM,0.0,2.0,1157,14,,,,,,0.1166810717372515,1.56,1.5557476231633536,45.0,,,,4.978392394122731,82.9,0.6222990492653414,2.800345721694036,1.0112359550561798,3.811581676750216,791.4088159031979,4.200518582541054,,,,,,,,,,,,,,,,
Nicolò Barella,Inter,it Serie A,MF,,midfield,Box-to-Box,3.0,6.0,2456,32,,,,,,0.1649022801302931,4.07,2.3086319218241043,40.4,,,,8.61156351791531,82.1,2.015472312703583,1.8322475570032573,0.4397394136807817,2.271986970684039,961.2337133550488,6.302931596091206,,,,,,,,,,,,,,,,
Enzo Barrenechea,Valencia,es La Liga,MF,,midfield,Destroyer CDM,1.0,2.0,2191,30,,,,,,0.0369694203560018,1.81,0.8626198083067093,35.5,,,,5.175718849840256,86.5,0.6161570059333638,2.341396622546782,1.1501597444089455,3.491556366955728,827.3345504335921,5.8740301232314005,,,,,,,,,,,,,,,,
Ander Barrenetxea,Real Sociedad,es La Liga,MF,FW,midfield,Rotation Wide-Mid,1.0,3.0,1263,30,,,,,,0.1353919239904988,2.99,3.0641330166270784,37.7,,,,3.420427553444181,70.9,1.1401425178147269,1.852731591448931,0.7838479809976248,2.636579572446556,444.2992874109264,1.6389548693586695,,,,,,,,,,,,,,,,
Pablo Barrios,Atlético Madrid,es La Liga,MF,,midfield,Box-to-Box,1.0,4.0,2330,31,,,,,,0.0927038626609441,2.55,1.1201716738197425,59.5,,,,5.484978540772532,86.0,1.004291845493562,1.776824034334764,1.313304721030043,3.0901287553648067,804.244635193133,5.716738197424893,,,,,,,,,,,,,,,,
Christoph Baumgartner,RB Leipzig,de Bundesliga,MF,,midfield,Rotation Wide-Mid,2.0,1.0,1610,31,,,,,,0.0726708074534161,2.35,2.0683229813664594,40.5,,,,2.962732919254658,68.2,1.1180124223602483,2.4596273291925463,0.670807453416149,3.130434782608696,353.85093167701865,2.2360248447204967,,,,,,,,,,,,,,,,
Adrian Beck,Heidenheim,de Bundesliga,MF,FW,midfield,Rotation Wide-Mid,4.0,1.0,1598,32,,,,,,0.0675844806007509,3.16,2.0838548185231542,53.3,,,,3.8861076345431793,80.1,1.1827284105131413,2.027534418022528,0.506883604505632,2.5344180225281603,557.6282853566959,2.9849812265331668,,,,,,,,,,,,,,,,
Donny van de Beek,Girona,es La Liga,MF,,midfield,Rotation Wide-Mid,2.0,2.0,1421,26,,,,,,0.2026741731175229,1.77,1.0767065446868402,46.2,,,,2.8501055594651654,81.7,1.140042223786066,1.8367346938775508,0.633356790992259,2.47009148486981,333.46235045742435,1.3300492610837438,,,,,,,,,,,,,,,,
Reda Belahyane,Hellas Verona,it Serie A,MF,,midfield,Deep Holding Mid,0.0,2.0,1658,22,,,,,,0.0542822677925211,2.23,1.1942098914354644,63.5,,,,3.962605548854041,83.7,0.8685162846803377,1.95416164053076,0.5428226779252111,2.496984318455971,487.8347406513872,3.854041013268999,,,,,,,,,,,,,,,,
Haris Belkebla,Angers,fr Ligue 1,MF,,midfield,Destroyer CDM,0.0,1.0,1792,22,,,,,,0.0452008928571428,0.7,0.4017857142857142,40.9,,,,3.465401785714286,87.6,0.2511160714285714,2.8125,1.7578125,4.5703125,599.4140625,3.415178571428571,,,,,,,,,,,,,,,,
Yassin Belkhdim,Angers,fr Ligue 1,MF,,midfield,Destroyer CDM,1.0,1.0,1523,29,,,,,,0.0354563361785948,0.71,1.0045961917268549,13.3,,,,2.186474064346684,80.9,0.2954694681549573,3.131976362442548,1.2409717662508208,4.372948128693368,352.3768877216021,1.5955351280367696,,,,,,,,,,,,,,,,
Jean-Ricner Bellegarde,Wolves,eng Premier League,MF,FW,midfield,Rotation Wide-Mid,2.0,7.0,1677,35,,,,,,0.2039355992844365,3.06,2.7906976744186047,23.0,,,,2.3076923076923075,79.3,1.449016100178891,2.0930232558139537,0.5366726296958856,2.629695885509839,397.3524150268336,1.6100178890876564,,,,,,,,,,,,,,,,
Jude Bellingham,Real Madrid,es La Liga,MF,,midfield,Box-to-Box,9.0,8.0,2488,31,,,,,,0.1410771704180064,3.8,2.676848874598071,54.7,,,,7.19855305466238,86.1,1.5192926045016075,2.206591639871383,1.0128617363344052,3.219453376205788,774.5860128617363,4.702572347266881,,,,,,,,,,,,,,,,
Fran Beltrán,Celta Vigo,es La Liga,MF,,midfield,Deep Holding Mid,2.0,1.0,2421,34,,,,,,0.0669144981412639,1.6,1.0408921933085502,52.6,,,,5.650557620817844,88.6,0.5576208178438662,1.8587360594795537,0.966542750929368,2.825278810408922,866.0223048327138,4.907063197026022,,,,,,,,,,,,,,,,
Eliesse Ben Seghir,Monaco,fr Ligue 1,MF,FW,midfield,Advanced Creator,6.0,3.0,1750,33,,,,,,0.2674285714285714,3.96,4.371428571428571,36.5,,,,6.274285714285714,79.3,1.697142857142857,1.5942857142857143,0.6685714285714286,2.262857142857143,547.0971428571429,3.6514285714285712,,,,,,,,,,,,,,,,
Rodrigo Bentancur,Tottenham,eng Premier League,MF,,midfield,Destroyer CDM,2.0,0.0,1645,26,,,,,,0.0218844984802431,2.46,1.5319148936170213,47.4,,,,5.471124620060791,87.9,0.547112462006079,2.188449848024316,2.188449848024316,4.376899696048632,842.1155015197569,5.963525835866262,,,,,,,,,,,,,,,,
Sander Berge,Fulham,eng Premier League,MF,,midfield,Deep Holding Mid,0.0,0.0,2224,31,,,,,,0.0242805755395683,1.94,1.1735611510791368,55.0,,,,5.017985611510792,91.5,0.7284172661870504,2.023381294964029,0.8498201438848921,2.873201438848921,784.1411870503597,4.694244604316547,,,,,,,,,,,,,,,,
Lucas Bergvall,Tottenham,eng Premier League,MF,,midfield,Destroyer CDM,0.0,1.0,1212,27,,,,,,0.0445544554455445,1.63,2.4504950495049505,46.7,,,,3.6386138613861374,87.4,0.8168316831683169,2.896039603960396,1.7821782178217822,4.678217821782178,784.6782178217821,3.935643564356436,,,,,,,,,,,,,,,,
Adrian Bernabe,Parma,it Serie A,MF,,midfield,Box-to-Box,1.0,1.0,1453,21,,,,,,0.0681348933241569,3.59,2.2918100481761874,45.5,,,,7.123193392980042,83.6,1.3626978664831384,1.796283551273228,0.4335856847900894,2.229869236063317,968.4445973847212,6.379903647625603,,,,,,,,,,,,,,,,
Matúš Bero,Bochum,de Bundesliga,MF,,midfield,Advanced Creator,5.0,2.0,2565,30,,,,,,0.1298245614035088,4.21,1.0175438596491229,34.5,,,,5.017543859649122,67.9,1.894736842105263,2.280701754385965,0.5964912280701754,2.87719298245614,562.9824561403509,3.649122807017544,,,,,,,,,,,,,,,,
Alessandro Bianco,Monza,it Serie A,MF,,midfield,Deep Holding Mid,1.0,0.0,2600,34,,,,,,0.0415384615384615,1.32,1.2115384615384617,41.5,,,,4.3269230769230775,86.2,0.6230769230769231,1.765384615384615,0.7615384615384615,2.526923076923077,893.6999999999999,4.811538461538461,,,,,,,,,,,,,,,,
Tom Bischof,Hoffenheim,de Bundesliga,MF,FW,midfield,Destroyer CDM,5.0,2.0,2559,31,,,,,,0.126611957796014,4.12,1.6529894490035169,45.3,,,,4.85345838218054,78.7,1.7584994138335288,3.341148886283704,1.0550996483001172,4.396248534583822,725.978898007034,3.868698710433763,,,,,,,,,,,,,,,,
Yves Bissouma,Tottenham,eng Premier League,MF,,midfield,Destroyer CDM,2.0,0.0,1408,28,,,,,,0.0191761363636363,1.02,0.958806818181818,31.8,,,,4.794034090909091,88.6,0.3835227272727272,3.1321022727272725,1.150568181818182,4.282670454545454,727.159090909091,3.899147727272728,,,,,,,,,,,,,,,,
Leonardo Bittencourt,Werder Bremen,de Bundesliga,MF,,midfield,Box-to-Box,2.0,1.0,982,27,,,,,,0.1466395112016293,3.57,1.741344195519348,20.0,,,,5.865580448065173,84.0,1.2830957230142568,2.2912423625254585,1.374745417515275,3.665987780040733,821.4562118126273,5.132382892057027,,,,,,,,,,,,,,,,
Antonio Blanco,Alavés,es La Liga,MF,,midfield,Destroyer CDM,0.0,1.0,2727,35,,,,,,0.0528052805280528,1.49,0.4290429042904291,71.4,,,,4.818481848184819,79.3,0.4950495049504951,2.211221122112211,1.386138613861386,3.5973597359735976,610.4950495049505,4.686468646864686,,,,,,,,,,,,,,,,
Ludovic Blas,Rennes,fr Ligue 1,MF,FW,midfield,Advanced Creator,6.0,8.0,2293,29,,,,,,0.1805494984736153,4.2,3.257740950719581,37.9,,,,4.552987352812909,73.9,1.8447448757086788,1.4914958569559529,0.510248582642826,2.001744439598779,472.0976886175316,2.9829917139119058,,,,,,,,,,,,,,,,
Jeremie Boga,Nice,fr Ligue 1,MF,FW,midfield,Advanced Creator,1.0,2.0,1054,21,,,,,,0.239089184060721,4.36,5.464895635673624,39.1,,,,3.3301707779886147,82.7,2.049335863377609,0.8538899430740038,0.2561669829222011,1.110056925996205,383.1404174573055,0.9392789373814042,,,,,,,,,,,,,,,,
Warren Bondo,Monza,it Serie A,MF,,midfield,Deep Holding Mid,0.0,0.0,1618,20,,,,,,0.0166872682323856,1.45,1.3906056860321383,50.0,,,,2.169344870210136,88.9,0.2781211372064276,1.946847960444994,0.2781211372064276,2.2249690976514214,493.2200247218789,1.946847960444994,,,,,,,,,,,,,,,,
Ayyoub Bouaddi,Lille,fr Ligue 1,MF,,midfield,Destroyer CDM,0.0,1.0,1151,24,,,,,,0.0781928757602085,1.1,0.8601216333622937,48.3,,,,2.893136403127715,87.7,0.3909643788010426,3.909643788010426,0.7819287576020852,4.691572545612511,644.3874891398784,2.8149435273675065,,,,,,,,,,,,,,,,
Badredine Bouanani,Nice,fr Ligue 1,MF,FW,midfield,Rotation Wide-Mid,3.0,3.0,1099,26,,,,,,0.1965423111919927,3.85,3.848953594176524,38.9,,,,3.603275705186533,76.7,1.637852593266606,0.9008189262966332,0.9008189262966332,1.8016378525932664,399.7179253867152,1.5559599636032757,,,,,,,,,,,,,,,,
Benjamin Bouchouari,Saint-Étienne,fr Ligue 1,MF,,midfield,Box-to-Box,1.0,0.0,1772,25,,,,,,0.0457110609480812,2.71,2.4379232505643342,50.9,,,,6.755079006772008,86.7,0.8126410835214446,1.6760722347629795,0.8634311512415349,2.539503386004515,644.2720090293454,6.247178329571105,,,,,,,,,,,,,,,,
Hicham Boudaoui,Nice,fr Ligue 1,MF,,midfield,Destroyer CDM,2.0,3.0,2435,29,,,,,,0.1108829568788501,2.4,1.995893223819302,38.5,,,,4.583162217659138,83.2,0.813141683778234,2.809034907597536,0.813141683778234,3.6221765913757697,539.7043121149898,2.809034907597536,,,,,,,,,,,,,,,,
Carlo Boukhalfa,St. Pauli,de Bundesliga,MF,,midfield,Rotation Wide-Mid,2.0,0.0,1646,25,,,,,,0.060145808019441,1.97,0.5467800729040098,42.9,,,,2.24179829890644,71.3,0.6014580801944107,1.4216281895504252,0.6561360874848117,2.077764277035237,238.83353584447144,1.4763061968408264,,,,,,,,,,,,,,,,
Julian Brandt,Dortmund,de Bundesliga,MF,,midfield,Advanced Creator,5.0,10.0,2303,30,,,,,,0.3321754233608336,3.99,2.38384715588363,35.2,,,,5.822839774207556,78.8,2.38384715588363,1.0160660008684326,0.547112462006079,1.5631784628745116,571.8497611810682,3.6734693877551017,,,,,,,,,,,,,,,,
Darko Brašanac,Leganés,es La Liga,MF,,midfield,Deep Holding Mid,1.0,2.0,1617,30,,,,,,0.0222634508348794,1.89,0.3339517625231911,28.6,,,,2.393320964749536,75.7,0.5009276437847866,1.447124304267161,0.8905380333951763,2.337662337662338,297.1614100185529,1.5584415584415583,,,,,,,,,,,,,,,,
Marco Brescianini,Atalanta,it Serie A,MF,,midfield,Rotation Wide-Mid,4.0,2.0,991,29,,,,,,0.0908173562058526,2.37,4.177598385469223,30.8,,,,3.2694248234106964,79.5,0.6357214934409687,1.6347124117053482,0.1816347124117053,1.8163471241170537,431.9273461150353,2.452068617558022,,,,,,,,,,,,,,,,
Gianluca Busio,Venezia,it Serie A,MF,,midfield,Rotation Wide-Mid,2.0,0.0,2518,33,,,,,,0.057188244638602,2.33,2.1445591739475773,31.3,,,,3.3955520254169973,75.9,1.000794281175536,1.6441620333598093,0.6791104050833996,2.323272438443209,389.4519459888801,1.6441620333598093,,,,,,,,,,,,,,,,
Liberato Cacace,Empoli,it Serie A,MF,DF,midfield,Rotation Wide-Mid,2.0,4.0,2230,33,,,,,,0.068609865470852,2.18,2.1390134529147984,27.5,,,,2.8251121076233185,67.9,1.0089686098654709,1.493273542600897,0.8878923766816142,2.381165919282511,427.3991031390135,2.179372197309417,,,,,,,,,,,,,,,,
Moisés Caicedo,Chelsea,eng Premier League,MF,DF,midfield,Destroyer CDM,1.0,2.0,3351,38,,,,,,0.0805729632945389,2.63,1.1548791405550582,45.3,,,,5.774395702775291,89.7,0.8057296329453894,3.06177260519248,1.316025067144136,4.377797672336616,908.7018800358102,6.31154879140555,,,,,,,,,,,,,,,,
Jens Cajuste,Ipswich Town,eng Premier League,MF,,midfield,Deep Holding Mid,1.0,1.0,1959,30,,,,,,0.0367534456355283,1.65,1.1944869831546707,52.8,,,,2.7105666156202144,82.6,0.5972434915773354,2.021439509954058,1.2863705972434916,3.30781010719755,486.7993874425727,2.343032159264931,,,,,,,,,,,,,,,,
Hakan Çalhanoğlu,Inter,it Serie A,MF,,midfield,Box-to-Box,5.0,6.0,1879,28,,,,,,0.2682277807344332,4.58,2.4906865353911654,42.9,,,,8.286322511974454,86.6,2.3469930814262905,2.0596061734965407,0.814262905800958,2.8738690792974984,1314.172432144758,6.897285790313997,,,,,,,,,,,,,,,,
Lamine Camara,Monaco,fr Ligue 1,MF,,midfield,Box-to-Box,2.0,7.0,2054,29,,,,,,0.192794547224927,3.59,1.095423563777994,48.0,,,,6.178188899707886,82.8,1.9279454722492693,2.891918208373905,1.3583252190847128,4.250243427458617,976.3729308666018,5.827653359298929,,,,,,,,,,,,,,,,
Mahdi Camara,Brest,fr Ligue 1,MF,FW,midfield,Destroyer CDM,5.0,3.0,2659,34,,,,,,0.0676946220383602,2.4,1.9631440391124484,44.6,,,,3.757051523128996,85.8,0.8800300864986836,2.40315908236179,1.116961263632945,3.5201203459947346,539.9661526889809,2.6739375705152315,,,,,,,,,,,,,,,,
Eduardo Camavinga,Real Madrid,es La Liga,MF,DF,midfield,Destroyer CDM,1.0,2.0,1102,19,,,,,,0.0653357531760435,2.54,2.123411978221416,48.4,,,,4.981851179673321,88.3,0.8983666061705989,3.4301270417422867,1.47005444646098,4.900181488203267,927.8493647912884,4.981851179673321,,,,,,,,,,,,,,,,
José Campaña,Las Palmas,es La Liga,MF,,midfield,Box-to-Box,0.0,3.0,1189,25,,,,,,0.0681244743481917,2.95,0.8326324642556769,44.4,,,,6.585365853658536,84.3,1.0597140454163163,1.5895710681244744,1.4381833473507148,3.027754415475189,940.4205214465936,5.44995794785534,,,,,,,,,,,,,,,,
Gianluca Caprari,Monza,it Serie A,MF,FW,midfield,Rotation Wide-Mid,3.0,2.0,1651,34,,,,,,0.1308298001211387,3.43,2.344033918837068,25.0,,,,4.415505754088431,79.1,1.6353725015142335,1.0357359176256813,0.436099333737129,1.4718352513628103,502.98606904906114,2.125984251968504,,,,,,,,,,,,,,,,
Maxence Caqueret,Como,it Serie A,MF,,midfield,Box-to-Box,2.0,3.0,1087,18,,,,,,0.124195032198712,3.4,1.2419503219871206,42.4,,,,6.292548298068078,83.1,1.5731370745170197,2.980680772769089,0.5795768169273229,3.560257589696412,617.3321067157314,5.547378104875805,,,,,,,,,,,,,,,,
Johnny Cardoso,Betis,es La Liga,MF,,midfield,Destroyer CDM,3.0,1.0,2144,28,,,,,,0.0377798507462686,1.47,0.7975746268656716,61.9,,,,2.980410447761194,85.7,0.3777985074626865,2.308768656716418,2.014925373134328,4.3236940298507465,611.026119402985,2.644589552238806,,,,,,,,,,,,,,,,
Sergio Carreira,Celta Vigo,es La Liga,MF,DF,midfield,Rotation Wide-Mid,0.0,4.0,1656,23,,,,,,0.1684782608695652,1.96,2.119565217391304,46.7,,,,2.880434782608696,76.1,0.8695652173913043,1.5217391304347825,0.9239130434782608,2.4456521739130435,627.4456521739131,1.9021739130434785,,,,,,,,,,,,,,,,
Cesare Casadei,Torino,it Serie A,MF,,midfield,Deep Holding Mid,1.0,1.0,1017,15,,,,,,0.0353982300884955,1.68,1.238938053097345,70.0,,,,3.185840707964602,79.6,0.6194690265486725,1.0619469026548671,0.4424778761061946,1.5044247787610618,472.3893805309734,3.097345132743363,,,,,,,,,,,,,,,,
Marc Casado,Barcelona,es La Liga,MF,,midfield,Box-to-Box,1.0,3.0,1611,23,,,,,,0.0782122905027933,2.51,0.6703910614525139,44.4,,,,5.977653631284916,89.3,0.5027932960893855,2.458100558659218,1.229050279329609,3.687150837988826,1046.0893854748604,7.709497206703912,,,,,,,,,,,,,,,,
Casemiro,Manchester Utd,eng Premier League,MF,,midfield,Destroyer CDM,1.0,0.0,1494,24,,,,,,0.1385542168674698,3.19,0.2409638554216867,50.0,,,,5.0602409638554215,78.8,1.325301204819277,5.0,0.8433734939759037,5.843373493975903,783.7349397590361,4.879518072289157,,,,,,,,,,,,,,,,
Cristian Cásseres Jr.,Toulouse,fr Ligue 1,MF,,midfield,Destroyer CDM,1.0,3.0,2696,32,,,,,,0.0867952522255192,2.57,1.03486646884273,57.9,,,,4.27299703264095,78.8,0.9013353115727004,3.204747774480712,1.4020771513353116,4.606824925816023,657.4740356083086,2.9710682492581606,,,,,,,,,,,,,,,,
Danilo Cataldi,Fiorentina,it Serie A,MF,,midfield,Deep Holding Mid,3.0,0.0,1712,24,,,,,,0.0420560747663551,1.68,0.9462616822429906,30.0,,,,4.731308411214953,84.5,0.7885514018691588,1.314252336448598,1.1565420560747663,2.4707943925233646,747.1787383177569,4.363317757009345,,,,,,,,,,,,,,,,
