Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,xG,npxG,xAG,npxG+xAG,xG+xAG,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,npxG/Sh,Cmp,Att,Cmp%,TotDist,PrgDist,xA,KP,1/3,PPA,CrsPA,Crs,CK,TB,Sw,PrgP,SCA,SCA90,GCA,GCA90,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl%,Int,Tkl+Int,Clr,Blocks,Err,Touches,Def Pen,Att Pen,Succ,Succ%,Carries,PrgC,CPA,Mis,Dis,Rec,PrgR,CrdY,CrdR,2CrdY,Fls,Fld,PKwon,PKcon,OG,Recov,Won,Won%,Gls_p90,Ast_p90,G+A_p90,G-PK_p90,xG_p90,npxG_p90,xAG_p90,npxG+xAG_p90,xG+xAG_p90,Sh_p90,SoT_p90,Cmp_p90,Att_p90,TotDist_p90,PrgDist_p90,xA_p90,KP_p90,1/3_p90,PPA_p90,CrsPA_p90,Crs_p90,CK_p90,TB_p90,Sw_p90,PrgP_p90,Tkl_p90,TklW_p90,Def 3rd_p90,Mid 3rd_p90,Att 3rd_p90,Int_p90,Tkl+Int_p90,Clr_p90,Blocks_p90,Touches_p90,Def Pen_p90,Att Pen_p90,Succ_p90,Carries_p90,PrgC_p90,CPA_p90,Mis_p90,Dis_p90,Rec_p90,PrgR_p90,CrdY_p90,CrdR_p90,Fls_p90,Fld_p90,PKwon_p90,PKcon_p90,OG_p90,Recov_p90,Won_p90,PrimaryPos,SecondaryPos,Group,Cluster
Gianluca Mancini,it ITA,DF,Roma,it Serie A,28.0,1996.0,37,36,3143,34.9,2,0,2,2,0,0,1.7,1.7,0.9,2.6,0.07,22,5,22.7,0.63,0.14,0.09,0.4,0.08,1689,1965,86.0,31192,10669,0.8,14,138,17,4,33,0,1,4,139,41,1.17,2,0.06,42,26,22,18,2,58.8,35,77,103,19,0,2240,177,42,1,11.1,1341,45,3,10,8,1609,23,8,0,0,49,1,0,0,0,99,60,63.8,0.0572701240852688,0.0,0.0572701240852688,0.0572701240852688,0.0486796054724785,0.0486796054724785,0.0257715558383709,0.0744511613108495,0.0020044543429844,0.6299713649379574,0.1431753102131721,48.36461979000954,56.26789691377665,893.184855233853,305.50747693286667,0.0229080496341075,0.4008908685968819,3.9516385618835512,0.4867960547247852,0.1145402481705377,0.944957047406936,0.0,0.0286350620426344,0.1145402481705377,3.980273623926185,1.2026726057906458,0.744511613108495,0.6299713649379574,0.5154311167674197,0.0572701240852688,1.0022271714922049,2.2048997772828507,2.949411390391346,0.5440661788100541,64.14253897550111,5.068405981546293,1.2026726057906458,0.0286350620426344,38.39961819917277,1.2885777919185493,0.0859051861279032,0.2863506204263442,0.2290804963410754,46.07381482659879,0.6586064269805918,0.2290804963410754,0.0,1.4031180400890868,0.0286350620426344,0.0,0.0,0.0,2.834871142220808,1.7181037225580655,DF,,defense,2
Reinildo Mandava,mz MOZ,DF,Atlético Madrid,es La Liga,30.0,1994.0,19,10,941,10.5,0,0,0,0,0,0,0.1,0.1,0.1,0.2,0.02,1,1,100.0,0.1,0.1,0.0,0.0,0.07,515,612,84.2,7852,2969,0.2,2,24,2,0,8,0,0,1,34,7,0.67,1,0.1,18,11,10,7,1,55.6,16,34,35,7,0,717,56,8,4,22.2,421,14,2,8,4,459,15,4,0,0,19,0,0,1,0,52,10,41.7,0.0,0.0,0.0,0.0,0.0095642933049946,0.0095642933049946,0.0095642933049946,0.0191285866099893,0.0019128586609989,0.0956429330499468,0.0956429330499468,49.25611052072264,58.53347502656748,750.9883103081828,283.96386822529223,0.0191285866099893,0.1912858660998937,2.2954303931987248,0.1912858660998937,0.0,0.7651434643995749,0.0,0.0,0.0956429330499468,3.251859723698193,1.7215727948990438,1.0520722635494155,0.9564293304994688,0.6695005313496281,0.0956429330499468,1.5302869287991498,3.251859723698193,3.3475026567481403,0.6695005313496281,68.5759829968119,5.3560042507970245,0.7651434643995749,0.3825717321997874,40.26567481402763,1.339001062699256,0.1912858660998937,0.7651434643995749,0.3825717321997874,43.900106269925615,1.434643995749203,0.3825717321997874,0.0,1.8172157279489904,0.0,0.0,0.0956429330499468,0.0,4.973432518597237,0.9564293304994688,DF,,defense,2
Aïssa Mandi,dz ALG,DF,Lille,fr Ligue 1,32.0,1991.0,24,20,1733,19.3,0,0,0,0,0,0,0.3,0.3,0.4,0.8,0.04,6,2,33.3,0.31,0.1,0.0,0.0,0.06,1104,1244,88.7,22008,6980,1.2,5,107,6,2,10,0,1,16,82,23,1.19,2,0.1,31,17,12,15,4,72.7,15,46,54,7,0,1395,97,22,3,75.0,736,12,0,8,4,990,21,3,0,0,7,0,0,0,0,67,14,38.9,0.0,0.0,0.0,0.0,0.0155799192152336,0.0155799192152336,0.0207732256203116,0.0415464512406232,0.0020773225620311,0.3115983843046739,0.1038661281015579,57.334102712060016,64.60473167916908,1142.942873629544,362.4927870744374,0.0623196768609347,0.259665320253895,5.556837853433352,0.3115983843046739,0.1038661281015579,0.51933064050779,0.0,0.0519330640507789,0.8309290248124639,4.258511252163878,1.6099249855741489,0.8828620888632429,0.6231967686093479,0.7789959607616849,0.2077322562031159,0.7789959607616849,2.388920946335834,2.8043854587420656,0.363531448355453,72.4466243508367,5.037507212925562,1.142527409117138,0.1557991921523369,38.22273514137334,0.6231967686093479,0.0,0.4154645124062319,0.2077322562031159,51.41373341027121,1.0905943450663589,0.1557991921523369,0.0,0.363531448355453,0.0,0.0,0.0,0.0,3.4795152914021927,0.727062896710906,DF,,defense,2
Ryan Manning,ie IRL,"DF,MF",Southampton,eng Premier League,28.0,1996.0,24,18,1462,16.2,0,1,1,0,0,0,0.3,0.3,3.2,3.6,0.22,8,1,12.5,0.49,0.06,0.0,0.0,0.04,619,803,77.1,10360,3336,2.8,34,33,12,8,84,32,1,3,35,50,3.08,3,0.18,28,17,16,10,2,53.8,17,45,47,21,0,968,72,22,11,30.6,483,14,4,17,5,573,74,2,0,0,19,1,0,0,0,65,15,71.4,0.0,0.0615595075239398,0.0615595075239398,0.0,0.0184678522571819,0.0184678522571819,0.1969904240766073,0.2216142270861833,0.0135430916552667,0.4924760601915184,0.0615595075239398,38.10533515731874,49.43228454172367,637.7564979480164,205.36251709986325,0.1723666210670314,2.0930232558139537,2.031463748290013,0.7387140902872777,0.4924760601915184,5.170998632010944,1.9699042407660736,0.0615595075239398,0.1846785225718194,2.1545827633378933,1.723666210670315,1.0465116279069768,0.9849521203830368,0.615595075239398,0.1231190150478796,1.0465116279069768,2.7701778385772915,2.893296853625171,1.292749658002736,59.58960328317374,4.432284541723666,1.3543091655266757,0.6771545827633378,29.733242134062927,0.8618331053351573,0.2462380300957592,1.0465116279069768,0.307797537619699,35.273597811217506,4.555403556771545,0.1231190150478796,0.0,1.1696306429548564,0.0615595075239398,0.0,0.0,0.0,4.001367989056088,0.9233926128590972,DF,MF,defense,1
Óscar de Marcos,es ESP,DF,Athletic Club,es La Liga,35.0,1989.0,26,17,1564,17.4,0,4,4,0,0,0,1.0,1.0,2.6,3.6,0.21,8,2,25.0,0.46,0.12,0.0,0.0,0.12,800,1010,79.2,14337,5393,2.2,19,101,25,16,55,0,4,2,102,47,2.7,8,0.46,32,15,15,13,4,56.8,16,48,35,20,0,1158,36,16,4,23.5,478,26,2,11,7,627,78,0,0,0,16,1,0,0,0,89,8,40.0,0.0,0.2301790281329923,0.2301790281329923,0.0,0.057544757033248,0.057544757033248,0.149616368286445,0.2071611253196931,0.012084398976982,0.4603580562659847,0.1150895140664961,46.03580562659847,58.12020460358056,825.0191815856776,310.3388746803069,0.1265984654731458,1.0933503836317136,5.812020460358056,1.438618925831202,0.9207161125319694,3.164961636828645,0.0,0.2301790281329923,0.1150895140664961,5.869565217391304,1.8414322250639388,0.8631713554987213,0.8631713554987213,0.7480818414322251,0.2301790281329923,0.9207161125319694,2.762148337595908,2.0140664961636827,1.1508951406649617,66.63682864450128,2.071611253196931,0.9207161125319694,0.2301790281329923,27.506393861892583,1.4961636828644502,0.1150895140664961,0.6329923273657289,0.4028132992327365,36.08056265984655,4.488491048593351,0.0,0.0,0.9207161125319694,0.057544757033248,0.0,0.0,0.0,5.121483375959079,0.4603580562659847,DF,,defense,1
Pablo Marí,es ESP,DF,Monza,it Serie A,30.0,1993.0,19,19,1628,18.1,0,0,0,0,0,0,0.2,0.2,0.1,0.3,0.01,2,0,0.0,0.11,0.0,0.0,,0.08,997,1112,89.7,19296,6940,0.1,3,50,0,0,1,0,0,5,58,16,0.88,1,0.06,26,15,14,12,0,52.4,37,63,85,2,2,1296,228,5,6,100.0,765,5,0,4,5,861,1,4,1,1,27,0,0,1,0,59,40,65.6,0.0,0.0,0.0,0.0,0.011056511056511,0.011056511056511,0.0055282555282555,0.0165847665847665,0.0005528255528255,0.1105651105651105,0.0,55.116707616707615,61.47420147420147,1066.7321867321866,383.66093366093367,0.0055282555282555,0.1658476658476658,2.7641277641277644,0.0,0.0,0.0552825552825552,0.0,0.0,0.2764127764127764,3.2063882063882065,1.4373464373464373,0.8292383292383292,0.773955773955774,0.6633906633906634,0.0,2.0454545454545454,3.482800982800983,4.699017199017199,0.1105651105651105,71.64619164619165,12.604422604422604,0.2764127764127764,0.3316953316953317,42.2911547911548,0.2764127764127764,0.0,0.2211302211302211,0.2764127764127764,47.59828009828009,0.0552825552825552,0.2211302211302211,0.0552825552825552,1.4926289926289924,0.0,0.0,0.0552825552825552,0.0,3.2616707616707616,2.211302211302211,DF,,defense,0
Pablo Marí,es ESP,DF,Fiorentina,it Serie A,30.0,1993.0,13,12,1098,12.2,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0.01,5,1,20.0,0.41,0.08,0.0,0.0,0.03,565,619,91.3,10152,3710,0.1,0,31,0,0,0,0,0,0,27,10,0.82,0,0.0,14,9,11,3,0,54.5,25,39,94,2,0,784,134,5,0,0.0,409,2,0,0,2,467,0,2,0,0,14,0,0,0,0,39,31,72.1,0.0,0.0,0.0,0.0,0.0081967213114754,0.0081967213114754,0.0,0.0081967213114754,0.0008196721311475,0.4098360655737705,0.081967213114754,46.31147540983606,50.73770491803279,832.1311475409836,304.09836065573774,0.0081967213114754,0.0,2.540983606557377,0.0,0.0,0.0,0.0,0.0,0.0,2.2131147540983607,1.1475409836065575,0.7377049180327869,0.9016393442622952,0.2459016393442623,0.0,2.0491803278688523,3.1967213114754096,7.704918032786885,0.1639344262295081,64.26229508196721,10.98360655737705,0.4098360655737705,0.0,33.52459016393443,0.1639344262295081,0.0,0.0,0.1639344262295081,38.278688524590166,0.0,0.1639344262295081,0.0,1.1475409836065575,0.0,0.0,0.0,0.0,3.1967213114754096,2.540983606557377,DF,,defense,0
José María Giménez,uy URU,DF,Atlético Madrid,es La Liga,29.0,1995.0,27,20,1999,22.2,0,1,1,0,0,0,0.4,0.4,0.2,0.7,0.03,5,1,20.0,0.23,0.05,0.0,0.0,0.09,1250,1362,91.8,25411,9603,0.3,2,61,0,0,0,0,1,18,64,7,0.32,1,0.05,26,16,18,8,0,60.7,27,53,115,4,2,1582,272,11,2,66.7,1006,3,0,6,3,1094,1,5,0,0,13,0,0,0,1,78,38,50.7,0.0,0.0450225112556278,0.0450225112556278,0.0,0.0180090045022511,0.0180090045022511,0.0090045022511255,0.0315157578789394,0.0013506753376688,0.225112556278139,0.0450225112556278,56.27813906953477,61.32066033016508,1144.0670335167583,432.3511755877939,0.0135067533766883,0.0900450225112556,2.7463731865932965,0.0,0.0,0.0,0.0,0.0450225112556278,0.8104052026013007,2.88144072036018,1.1705852926463232,0.720360180090045,0.8104052026013007,0.3601800900450225,0.0,1.215607803901951,2.3861930965482743,5.177588794397199,0.1800900450225112,71.2256128064032,12.246123061530763,0.4952476238119059,0.0900450225112556,45.292646323161584,0.1350675337668834,0.0,0.2701350675337668,0.1350675337668834,49.25462731365683,0.0450225112556278,0.225112556278139,0.0,0.5852926463231616,0.0,0.0,0.0,0.0450225112556278,3.511755877938969,1.710855427713857,DF,,defense,0
Luca Marianucci,it ITA,DF,Empoli,it Serie A,20.0,2004.0,18,12,1069,11.9,0,0,0,0,0,0,0.6,0.6,0.2,0.8,0.07,8,2,25.0,0.67,0.17,0.0,0.0,0.08,354,461,76.8,7473,3116,0.2,3,29,2,1,7,0,0,9,28,12,1.01,0,0.0,28,12,17,11,0,57.9,19,47,63,4,1,609,64,5,5,50.0,299,12,0,7,3,311,3,0,1,0,11,0,0,0,0,43,28,45.9,0.0,0.0,0.0,0.0,0.0505144995322731,0.0505144995322731,0.0168381665107577,0.0673526660430308,0.0058933582787652,0.6735266604303087,0.1683816651075771,29.80355472404116,38.81197380729654,629.1580916744621,262.3386342376052,0.0168381665107577,0.2525724976613657,2.441534144059869,0.1683816651075771,0.0841908325537885,0.5893358278765202,0.0,0.0,0.7577174929840974,2.3573433115060807,2.3573433115060807,1.010289990645463,1.431244153414406,0.9260991580916744,0.0,1.5996258185219832,3.956969130028064,5.304022450888681,0.3367633302151543,51.27221702525725,5.38821328344247,0.4209541627689429,0.4209541627689429,25.17305893358279,1.010289990645463,0.0,0.5893358278765202,0.2525724976613657,26.18334892422825,0.2525724976613657,0.0,0.0841908325537885,0.9260991580916744,0.0,0.0,0.0,0.0,3.620205799812909,2.3573433115060807,DF,,defense,0
Guillermo Maripán,cl CHI,DF,Torino,it Serie A,30.0,1994.0,28,27,2340,26.0,1,1,2,1,0,0,0.9,0.9,1.0,2.0,0.08,12,5,41.7,0.46,0.19,0.08,0.2,0.08,1151,1333,86.3,23605,8277,0.9,5,79,5,0,2,0,2,6,96,19,0.73,2,0.08,40,23,25,14,1,63.6,41,81,138,9,1,1636,159,23,2,25.0,962,14,2,19,5,1044,9,4,1,0,29,0,0,0,0,90,72,60.5,0.0384615384615384,0.0384615384615384,0.0769230769230769,0.0384615384615384,0.0346153846153846,0.0346153846153846,0.0384615384615384,0.0769230769230769,0.003076923076923,0.4615384615384615,0.1923076923076923,44.26923076923077,51.26923076923077,907.8846153846156,318.3461538461538,0.0346153846153846,0.1923076923076923,3.0384615384615383,0.1923076923076923,0.0,0.0769230769230769,0.0,0.0769230769230769,0.2307692307692307,3.692307692307693,1.5384615384615383,0.8846153846153846,0.9615384615384616,0.5384615384615385,0.0384615384615384,1.5769230769230769,3.1153846153846154,5.307692307692308,0.3461538461538461,62.92307692307692,6.115384615384615,0.8846153846153846,0.0769230769230769,37.0,0.5384615384615385,0.0769230769230769,0.7307692307692308,0.1923076923076923,40.15384615384615,0.3461538461538461,0.1538461538461538,0.0384615384615384,1.1153846153846154,0.0,0.0,0.0,0.0,3.4615384615384617,2.769230769230769,DF,,defense,0
Mika Mármol,es ESP,DF,Las Palmas,es La Liga,23.0,2001.0,30,27,2399,26.7,0,1,1,0,0,0,0.4,0.4,1.5,1.9,0.07,10,0,0.0,0.38,0.0,0.0,,0.04,1112,1495,74.4,20092,8991,2.0,16,119,16,7,57,0,0,7,106,39,1.46,4,0.15,61,29,35,24,2,65.4,38,99,121,24,2,1820,145,16,7,46.7,793,33,1,15,5,1065,62,5,0,0,33,0,0,1,0,78,28,57.1,0.0,0.0375156315131304,0.0375156315131304,0.0,0.0150062526052521,0.0150062526052521,0.0562734472696957,0.0712796998749479,0.0026260942059191,0.3751563151313047,0.0,41.71738224260108,56.085869112130055,753.7640683618174,337.30304293455606,0.0750312630262609,0.6002501042100875,4.464360150062526,0.6002501042100875,0.2626094205919133,2.138390996248437,0.0,0.0,0.2626094205919133,3.9766569403918304,2.2884535223009586,1.0879533138807838,1.3130471029595665,0.9003751563151313,0.0750312630262609,1.4255939974989578,3.7140475197999168,4.539391413088787,0.9003751563151313,68.27844935389746,5.439766569403918,0.6002501042100875,0.2626094205919133,29.749895789912465,1.2380158399333054,0.0375156315131304,0.5627344726969571,0.1875781575656523,39.95414756148395,2.325969153814089,0.1875781575656523,0.0,1.2380158399333054,0.0,0.0,0.0375156315131304,0.0,2.9262192580241764,1.0504376823676531,DF,,defense,3
Marquinhos,br BRA,DF,Paris S-G,fr Ligue 1,30.0,1994.0,22,19,1725,19.2,2,0,2,2,0,0,1.1,1.1,0.8,1.9,0.1,8,3,37.5,0.42,0.16,0.25,0.67,0.14,1736,1830,94.9,33775,10072,1.0,9,184,4,1,3,0,3,13,151,31,1.62,1,0.05,30,19,8,16,6,75.8,11,41,64,6,0,1990,179,13,3,75.0,1335,29,0,4,1,1603,4,3,0,0,18,0,0,1,0,103,32,65.3,0.1043478260869565,0.0,0.1043478260869565,0.1043478260869565,0.057391304347826,0.057391304347826,0.0417391304347826,0.0991304347826087,0.0052173913043478,0.417391304347826,0.1565217391304348,90.57391304347826,95.47826086956522,1762.1739130434785,525.4956521739131,0.0521739130434782,0.4695652173913044,9.6,0.208695652173913,0.0521739130434782,0.1565217391304348,0.0,0.1565217391304348,0.6782608695652174,7.878260869565217,1.565217391304348,0.991304347826087,0.417391304347826,0.8347826086956521,0.3130434782608696,0.5739130434782609,2.139130434782609,3.3391304347826085,0.3130434782608696,103.82608695652172,9.339130434782607,0.6782608695652174,0.1565217391304348,69.65217391304347,1.5130434782608695,0.0,0.208695652173913,0.0521739130434782,83.63478260869564,0.208695652173913,0.1565217391304348,0.0,0.9391304347826088,0.0,0.0,0.0521739130434782,0.0,5.373913043478261,1.6695652173913045,DF,,defense,2
Aarón Martín,es ESP,DF,Genoa,it Serie A,27.0,1997.0,36,35,3085,34.3,0,8,8,0,0,0,0.9,0.9,5.5,6.4,0.19,16,4,25.0,0.47,0.12,0.0,0.0,0.06,1221,1685,72.5,23065,8738,6.1,65,77,30,21,256,106,0,3,90,95,2.77,13,0.38,71,47,41,26,4,64.7,19,90,73,30,1,1951,87,20,12,44.4,878,50,4,22,17,1039,108,5,0,0,38,2,0,1,0,146,20,37.7,0.0,0.2333873581847649,0.2333873581847649,0.0,0.026256077795786,0.026256077795786,0.1604538087520259,0.186709886547812,0.0055429497568881,0.4667747163695299,0.1166936790923824,35.62074554294976,49.15721231766612,672.8849270664506,254.9173419773096,0.1779578606158832,1.8962722852512155,2.246353322528363,0.8752025931928687,0.612641815235008,7.468395461912479,3.092382495948136,0.0,0.0875202593192868,2.625607779578606,2.071312803889789,1.3711507293354943,1.1961102106969206,0.7585089141004863,0.1166936790923824,0.5542949756888168,2.625607779578606,2.1296596434359807,0.8752025931928687,56.91734197730956,2.53808752025932,0.5834683954619124,0.3500810372771474,25.61426256077796,1.458670988654781,0.1166936790923824,0.6418152350081037,0.4959481361426255,30.31118314424635,3.1507293354943275,0.1458670988654781,0.0,1.1085899513776336,0.0583468395461912,0.0,0.0291734197730956,0.0,4.259319286871961,0.5834683954619124,DF,,defense,1
Gerard Martín,es ESP,DF,Barcelona,es La Liga,22.0,2002.0,28,11,1038,11.5,1,3,4,1,0,0,0.5,0.5,1.1,1.6,0.14,7,2,28.6,0.61,0.17,0.14,0.5,0.07,656,789,83.1,9965,2760,1.7,12,27,16,4,36,0,1,1,40,27,2.34,3,0.26,22,10,10,7,5,68.8,13,35,27,23,0,909,29,19,4,36.4,413,10,1,7,4,586,122,2,0,0,14,1,0,0,0,42,14,70.0,0.0867052023121387,0.2601156069364161,0.3468208092485549,0.0867052023121387,0.0433526011560693,0.0433526011560693,0.0953757225433526,0.1387283236994219,0.0121387283236994,0.6069364161849711,0.1734104046242774,56.878612716763,68.41040462427746,864.0173410404624,239.3063583815029,0.1473988439306358,1.0404624277456649,2.341040462427746,1.3872832369942196,0.3468208092485549,3.1213872832369938,0.0,0.0867052023121387,0.0867052023121387,3.4682080924855487,1.907514450867052,0.8670520231213872,0.8670520231213872,0.6069364161849711,0.4335260115606936,1.1271676300578035,3.034682080924856,2.341040462427746,1.9942196531791907,78.8150289017341,2.514450867052023,1.647398843930636,0.3468208092485549,35.809248554913296,0.8670520231213872,0.0867052023121387,0.6069364161849711,0.3468208092485549,50.809248554913296,10.578034682080926,0.1734104046242774,0.0,1.213872832369942,0.0867052023121387,0.0,0.0,0.0,3.6416184971098255,1.213872832369942,DF,,defense,3
Jon Martin,es ESP,DF,Real Sociedad,es La Liga,18.0,2006.0,13,6,904,10.0,0,1,1,0,0,0,0.6,0.6,0.2,0.8,0.08,9,1,11.1,0.9,0.1,0.0,0.0,0.07,468,539,86.8,9130,2975,0.2,4,19,2,0,0,0,0,1,34,8,0.8,1,0.1,11,9,7,3,1,66.7,7,18,80,3,1,677,99,13,0,,375,4,0,8,0,432,0,2,0,0,20,0,0,0,0,22,53,85.5,0.0,0.0995575221238938,0.0995575221238938,0.0,0.0597345132743362,0.0597345132743362,0.0199115044247787,0.079646017699115,0.0079646017699115,0.8960176991150443,0.0995575221238938,46.5929203539823,53.66150442477876,908.9601769911504,296.18362831858406,0.0199115044247787,0.3982300884955752,1.8915929203539823,0.1991150442477876,0.0,0.0,0.0,0.0,0.0995575221238938,3.38495575221239,1.095132743362832,0.8960176991150443,0.6969026548672567,0.2986725663716814,0.0995575221238938,0.6969026548672567,1.7920353982300885,7.964601769911504,0.2986725663716814,67.4004424778761,9.856194690265488,1.2942477876106195,0.0,37.334070796460175,0.3982300884955752,0.0,0.7964601769911505,0.0,43.008849557522126,0.0,0.1991150442477876,0.0,1.991150442477876,0.0,0.0,0.0,0.0,2.190265486725664,5.276548672566372,DF,,defense,0
Arnau Martinez,es ESP,"DF,MF",Girona,es La Liga,21.0,2003.0,32,30,2624,29.2,2,2,4,2,0,0,1.2,1.2,2.2,3.5,0.12,19,6,31.6,0.65,0.21,0.11,0.33,0.07,1603,1855,86.4,25826,6911,1.8,18,155,14,4,58,1,6,5,162,56,1.92,6,0.21,51,28,30,15,6,50.8,31,82,76,35,2,2108,89,55,20,54.1,1183,41,5,25,14,1402,102,3,0,0,20,2,0,1,0,125,29,56.9,0.0685975609756097,0.0685975609756097,0.1371951219512195,0.0685975609756097,0.0411585365853658,0.0411585365853658,0.0754573170731707,0.120045731707317,0.0041158536585365,0.6516768292682927,0.2057926829268292,54.980945121951216,63.62423780487805,885.8003048780488,237.0388719512195,0.0617378048780487,0.6173780487804879,5.316310975609756,0.4801829268292683,0.1371951219512195,1.9893292682926829,0.0342987804878048,0.2057926829268292,0.1714939024390243,5.556402439024391,1.7492378048780488,0.9603658536585368,1.0289634146341464,0.5144817073170732,0.2057926829268292,1.0632621951219512,2.8125,2.606707317073171,1.2004573170731707,72.30182926829268,3.0525914634146343,1.8864329268292683,0.6859756097560975,40.57545731707317,1.40625,0.1714939024390243,0.8574695121951219,0.4801829268292683,48.08689024390244,3.4984756097560976,0.1028963414634146,0.0,0.6859756097560975,0.0685975609756097,0.0,0.0342987804878048,0.0,4.2873475609756095,0.9946646341463414,DF,MF,defense,2
Iñigo Martínez,es ESP,DF,Barcelona,es La Liga,33.0,1991.0,28,28,2490,27.7,0,4,4,0,0,0,0.5,0.5,2.6,3.1,0.11,13,2,15.4,0.47,0.07,0.0,0.0,0.04,2217,2435,91.0,41890,14576,1.8,16,259,9,1,8,0,3,34,260,45,1.63,9,0.33,25,14,20,5,0,72.7,18,43,108,15,1,2652,146,26,3,100.0,1711,70,0,11,3,2003,11,5,0,0,18,2,1,0,0,126,58,63.7,0.0,0.144578313253012,0.144578313253012,0.0,0.0180722891566265,0.0180722891566265,0.0939759036144578,0.1120481927710843,0.0039759036144578,0.4698795180722891,0.072289156626506,80.13253012048192,88.01204819277108,1514.0963855421687,526.8433734939758,0.0650602409638554,0.5783132530120482,9.36144578313253,0.3253012048192771,0.036144578313253,0.2891566265060241,0.0,0.108433734939759,1.2289156626506024,9.397590361445785,0.9036144578313252,0.5060240963855422,0.7228915662650601,0.180722891566265,0.0,0.6506024096385542,1.5542168674698795,3.903614457831325,0.5421686746987953,95.855421686747,5.27710843373494,0.9397590361445785,0.108433734939759,61.84337349397591,2.5301204819277108,0.0,0.3975903614457831,0.108433734939759,72.39759036144578,0.3975903614457831,0.180722891566265,0.0,0.6506024096385542,0.072289156626506,0.036144578313253,0.0,0.0,4.554216867469879,2.0963855421686746,DF,,defense,2
Lisandro Martínez,ar ARG,DF,Manchester Utd,eng Premier League,26.0,1998.0,20,20,1751,19.5,2,1,3,2,0,0,1.3,1.3,1.1,2.4,0.13,17,6,35.3,0.87,0.31,0.12,0.33,0.08,1200,1342,89.4,20292,7055,1.3,9,91,18,2,9,0,5,3,117,26,1.34,2,0.1,40,24,25,12,3,58.3,32,72,57,7,1,1524,156,18,6,85.7,1017,23,2,1,3,1069,7,7,0,0,22,0,0,0,0,81,16,55.2,0.1027984009137635,0.0513992004568817,0.1541976013706453,0.1027984009137635,0.0668189605939463,0.0668189605939463,0.0565391205025699,0.1233580810965162,0.0066818960593946,0.8737864077669902,0.3083952027412907,61.679040548258136,68.97772701313535,1042.9925756710452,362.621359223301,0.0668189605939463,0.462592804111936,4.677327241576242,0.925185608223872,0.1027984009137635,0.462592804111936,0.0,0.2569960022844089,0.1541976013706453,6.0137064534551685,2.055968018275271,1.2335808109651627,1.2849800114220449,0.6167904054825813,0.1541976013706453,1.644774414620217,3.700742432895488,2.929754426042261,0.3597944031981724,78.33238149628784,8.018275271273557,0.925185608223872,0.3083952027412907,52.27298686464877,1.182181610508281,0.1027984009137635,0.0513992004568817,0.1541976013706453,54.94574528840662,0.3597944031981724,0.3597944031981724,0.0,1.1307824100513992,0.0,0.0,0.0,0.0,4.163335237007424,0.8223872073101085,DF,,defense,2
Adam Marušić,me MNE,DF,Lazio,it Serie A,31.0,1992.0,35,26,2337,26.0,4,0,4,4,0,0,2.0,2.0,0.6,2.6,0.1,23,10,43.5,0.89,0.39,0.17,0.4,0.09,1053,1240,84.9,16214,5156,0.6,13,72,16,9,54,0,0,3,84,33,1.27,3,0.12,32,20,18,12,2,60.0,16,48,61,15,0,1433,76,31,10,43.5,683,23,0,12,13,926,108,1,0,0,20,0,0,0,1,83,29,52.7,0.1540436456996149,0.0,0.1540436456996149,0.1540436456996149,0.0770218228498074,0.0770218228498074,0.0231065468549422,0.1001283697047496,0.0038510911424903,0.8857509627727855,0.3851091142490372,40.55198973042362,47.753530166880616,624.415917843389,198.5622593068036,0.0231065468549422,0.5006418485237484,2.772785622593068,0.6161745827984596,0.3465982028241335,2.079589216944801,0.0,0.0,0.1155327342747111,3.234916559691913,1.2323491655969192,0.7702182284980745,0.693196405648267,0.4621309370988446,0.0770218228498074,0.6161745827984596,1.8485237483953785,2.349165596919127,0.5776636713735559,55.18613607188704,2.9268292682926838,1.1938382541720154,0.3851091142490372,26.302952503209244,0.8857509627727855,0.0,0.4621309370988446,0.5006418485237484,35.66110397946085,4.159178433889602,0.0385109114249037,0.0,0.7702182284980745,0.0,0.0,0.0,0.0385109114249037,3.1964056482670093,1.116816431322208,DF,,defense,2
