id,player_name,games,time,goals,xG,assists,xA,shots,key_passes,yellow_cards,red_cards,position,team_title,npg,npxG,xGChain,xGBuildup,Comp
13094,Dário Essugo,3,24,0,0,0,0,0,0,2,0,S,Chelsea,0,0,0.43163326010107994,0.43163326010107994,EPL
13150,Jack Fletcher,3,97,0,0.037386249750852585,0,0.11487564817070961,1,2,0,0,S,Manchester United,0,0.037386249750852585,0.26276974007487297,0.14789408445358276,EPL
13156,Pedro Lima,9,254,0,0.4996851459145546,0,0.21663446724414825,4,3,0,0,D S,Wolverhampton Wanderers,0,0.4996851459145546,0.8329106271266937,0.20353493839502335,EPL
13200,Fernando López,9,211,0,0.21815450862050056,1,0.5119961202144623,5,3,1,0,M S,Wolverhampton Wanderers,0,0.21815450862050056,0.8440351467579603,0.22909747064113617,EPL
13224,Callum Olusesi,1,12,0,0,0,0,0,0,0,0,S,Tottenham,0,0,0,0,EPL
13242,Ben Winterburn,1,3,0,0,0,0,0,0,0,0,S,Bournemouth,0,0,0,0,EPL
13247,Ezra Mayers,6,96,0,0.10989412665367126,0,0.11634047329425812,1,2,0,0,S,West Ham,0,0.10989412665367126,0.39119094237685204,0.16495634242892265,EPL
13262,Jonah Kusi-Asare,7,28,0,0,0,0.081977978348732,0,1,1,0,S,Fulham,0,0,0.081977978348732,0,EPL
13298,Max Alleyne,2,138,0,0.38138192892074585,0,0.032163284718990326,2,1,0,0,D,Manchester City,0,0.38138192892074585,0.3675581216812134,0.3675581216812134,EPL
13306,Zach Abbott,3,166,0,0,0,0,0,0,0,0,D S,Nottingham Forest,0,0,0.07999436557292938,0.07999436557292938,EPL
13310,Jamaldeen Jimoh,1,5,0,0,0,0,0,0,0,0,S,Aston Villa,0,0,0.3433566093444824,0.3433566093444824,EPL
13348,Antonín Kinsky,7,630,0,0,0,0,0,0,0,0,GK,Tottenham,0,0,0.05401156097650528,0.05401156097650528,EPL
13387,Romain Esse,4,29,0,0,0,0,0,0,0,0,S,Crystal Palace,0,0,0,0,EPL
13392,Andrés García,6,82,0,0,0,0,0,0,0,0,D S,Aston Villa,0,0,0.43621760606765747,0.43621760606765747,EPL
13399,Joe Knight,1,1,0,0,0,0,0,0,0,0,S,Brighton,0,0,0,0,EPL
13467,Tyler Fredricson,1,1,0,0,0,0,0,0,0,0,S,Manchester United,0,0,0,0,EPL
13474,Julio Soler,3,27,0,0,0,0,0,0,0,0,S,Bournemouth,0,0,0.06438634544610977,0.06438634544610977,EPL
13476,Shumaira Mheuka,1,1,0,0,0,0,0,0,0,0,S,Chelsea,0,0,0,0,EPL
13532,Sean Neave,1,7,0,0.034735776484012604,0,0,1,0,0,0,S,Newcastle United,0,0.034735776484012604,0.034735776484012604,0,EPL
13584,Harry Howell,3,91,0,0,0,0,0,0,0,0,M S,Brighton,0,0,0,0,EPL
13712,Robin Roefs,35,3150,0,0,0,0.7053439579904079,0,4,4,0,GK,Sunderland,0,0,3.144571002572775,2.4392270259559155,EPL
13714,Jenson Seelt,2,135,0,0,0,0,0,0,0,0,D S,Sunderland,0,0,0.30460771918296814,0.30460771918296814,EPL
13716,Noah Sadiki,33,2914,0,1.618839449249208,1,0.9295975510030985,19,19,9,0,M,Sunderland,0,1.618839449249208,8.34465430304408,6.268030912615359,EPL
13720,Dan Neil,3,13,0,0,0,0,0,0,0,0,S,Sunderland,0,0,0,0,EPL
13723,El Hadji Malick Diouf,32,2711,0,0.5592501647770405,5,3.253779597580433,18,29,6,0,D M S,West Ham,0,0.5592501647770405,6.939549614675343,5.089005833491683,EPL
13724,Freddie Potts,22,1152,0,0.21263288706541061,1,1.2075103465467691,3,8,1,0,M S,West Ham,0,0.21263288706541061,3.1646942142397165,2.264735572040081,EPL
13727,Quilindschy Hartman,21,1843,0,0.377465664409101,5,2.790129487402737,9,20,1,0,D,Burnley,0,0.377465664409101,5.23548704944551,4.075551783666015,EPL
13731,Max Weiss,3,270,0,0,0,0.16086651384830475,0,1,0,0,GK,Burnley,0,0,0.3129879906773567,0.15212147682905197,EPL
13740,David Møller Wolfe,22,1059,0,0.08255818113684654,2,1.3046692535281181,3,8,1,0,D S,Wolverhampton Wanderers,0,0.08255818113684654,1.7902654558420181,1.2973200660198927,EPL
13776,Jorrel Hato,22,1131,0,0.33830922096967697,0,0.7095918618142605,4,8,7,0,D S,Chelsea,0,0.33830922096967697,6.1744435131549835,5.819172963500023,EPL
13777,Rio Cardines,1,90,0,0.01844649203121662,0,0.2980242371559143,1,2,0,0,D,Crystal Palace,0,0.01844649203121662,0.40595683455467224,0.18241214752197266,EPL
13779,Jair,9,536,0,0.4848349690437317,0,0.07878735661506653,3,1,0,0,D S,Nottingham Forest,0,0.4848349690437317,1.1901298351585865,0.6265075467526913,EPL
13780,Antoni Milambo,1,50,0,0,0,0,0,0,0,0,M,Brentford,0,0,0.043761223554611206,0.043761223554611206,EPL
13835,Joël Piroe,16,216,0,1.0837035588920116,0,0.08580565452575684,14,1,0,0,F S,Leeds,0,1.0837035588920116,1.2039332054555416,0.21693582646548748,EPL
13870,Bradley Burrowes,1,12,0,0,0,0,0,0,0,0,S,Aston Villa,0,0,0,0,EPL
14017,John Victor,5,440,0,0,0,0,0,0,1,0,GK,Nottingham Forest,0,0,0.8475470691919327,0.8475470691919327,EPL
14027,Veljko Milosavljevic,7,363,0,0.357437402009964,0,0.06701014190912247,1,1,0,0,D S,Bournemouth,0,0.357437402009964,0.45751750841736794,0.39050735905766487,EPL
14029,Tom Watson,6,44,0,0.024704832583665848,0,0,1,0,1,0,S,Brighton,0,0.024704832583665848,0.024704832583665848,0,EPL
14055,Divine Mukasa,2,21,0,0,0,0.21173159405589104,0,2,0,0,S,Manchester City,0,0,0.7216724120080471,0.5099408626556396,EPL
14056,Senne Lammens,32,2880,0,0,0,0,0,0,0,0,GK,Manchester United,0,0,5.00017312541604,5.00017312541604,EPL
14099,Luke O&#039;Nien,12,556,0,0.2098914235830307,1,0.10624478757381439,4,2,1,1,D S,Sunderland,0,0.2098914235830307,2.222415253520012,1.9999188929796219,EPL
14127,Nehemiah Oriola,1,1,0,0,0,0,0,0,0,0,S,Brighton,0,0,0,0,EPL
14134,Jun&#039;ai Byfield,1,1,0,0,0,0,0,0,0,0,S,Tottenham,0,0,0,0,EPL
14176,James Rowswell,1,1,0,0,0,0,0,0,0,0,S,Tottenham,0,0,0,0,EPL
14193,George Hemmings,2,19,0,0.01938827894628048,0,0,1,0,0,0,S,Aston Villa,0,0.01938827894628048,0.3816603980958462,0.36227211728692055,EPL
14198,Shea Lacey,3,31,0,0.08230249583721161,0,0,4,0,0,0,S,Manchester United,0,0.08230249583721161,0.15348590910434723,0.07118341140449047,EPL
14217,Romelle Donovan,4,23,0,0.10470368713140488,0,0.032033760100603104,3,1,0,0,S,Brentford,0,0.10470368713140488,0.10470368713140488,0,EPL
14219,Mohamadou Kanté,11,47,0,0.10307430103421211,0,0.10989412665367126,2,1,2,0,S,West Ham,0,0.10307430103421211,0.33674279879778624,0.12377437110990286,EPL
14263,Joél Drakes-Thomas,2,2,0,0,0,0,0,0,0,0,S,Crystal Palace,0,0,0.3753929138183594,0.3753929138183594,EPL
14266,Bendito Mantato,1,14,0,0,0,0.03647809848189354,0,1,0,0,S,Manchester United,0,0,0.12379638105630875,0.12379638105630875,EPL
14272,Tyler Fletcher,2,14,0,0,0,0,0,0,0,0,S,Manchester United,0,0,0.021131249144673347,0.021131249144673347,EPL
14281,Jaydon Banel,1,7,0,0,0,0,0,0,0,0,S,Burnley,0,0,0,0,EPL
14290,Pablo,14,844,0,1.4234614558517933,1,1.2927714316174388,12,13,0,0,F M S,West Ham,0,1.4234614558517933,3.4716053334996104,0.811785725876689,EPL
14356,Kaye Furo,1,1,0,0,0,0,0,0,0,0,S,Brentford,0,0,0,0,EPL
14374,Alex Tóth,9,136,0,0.18117015063762665,0,0.35722148045897484,2,5,1,0,M S,Bournemouth,0,0.18117015063762665,1.2994535937905312,0.8679290320724249,EPL
14394,Jerome Abbey,1,6,0,0,0,0,0,0,0,0,S,Wolverhampton Wanderers,0,0,0,0,EPL
14410,Souza,4,136,0,0.011544901877641678,0,0.20236201584339142,1,3,1,0,D M S,Tottenham,0,0.011544901877641678,0.5580052882432938,0.3744830936193466,EPL
14424,Nilson Angulo,8,415,0,0.9055802077054977,0,0.05286954902112484,7,3,1,0,M S,Sunderland,0,0.9055802077054977,0.894445426762104,0.1624106504023075,EPL
14425,Melker Ellborg,3,270,0,0,0,0,0,0,0,0,GK,Sunderland,0,0,0.10129684954881668,0.10129684954881668,EPL
14446,Alysson Edward,3,34,0,0.05279543623328209,0,0,1,0,0,0,S,Aston Villa,0,0.05279543623328209,0.1039408203214407,0.05114538408815861,EPL
14460,Djiamgone Jocelin Ta Bi,1,38,0,0,0,0,0,0,0,0,M,Sunderland,0,0,0,0,EPL
14584,Jesse Derry,1,53,0,0.10014304518699646,0,0,2,0,0,0,M,Chelsea,0,0.10014304518699646,0.1972270905971527,0.09708404541015625,EPL
3423,Kylian Mbappe-Lottin,31,2623,25,25.796528611332178,5,7.240631651133299,146,65,4,0,F S,Real Madrid,17,19.107029650360346,27.866944551467896,7.233587654307485,La_Liga
9002,Vedat Muriqi,37,3150,23,21.630785251036286,1,2.4853103263303638,114,24,4,1,F S,Mallorca,18,16.427841836586595,18.902257680892944,4.6435397625900805,La_Liga
1235,Ante Budimir,37,2995,17,19.191765047609806,0,1.7123363316059113,103,16,3,0,F S,Osasuna,11,13.24554404988885,12.536680994555354,1.237377729266882,La_Liga
6441,Ferrán Torres,33,2025,16,16.183371974155307,2,3.157755734398961,69,23,1,0,F M S,Barcelona,16,16.183371974155307,23.031330455094576,5.379237103275955,La_Liga
7008,Vinícius Júnior,36,2865,16,14.403762575238943,5,7.155190063640475,100,69,7,0,F M S,Real Madrid,12,10.687374416738749,23.046170502901077,8.551076833158731,La_Liga
11527,Lamine Yamal,28,2291,16,14.664689928293228,11,12.566995456814766,117,73,1,0,F M S,Barcelona,13,11.691579438745975,33.655128441751,15.989167042076588,La_Liga
2234,Mikel Oyarzabal,34,2727,15,16.028234442695975,4,5.957455115392804,79,42,3,0,F S,Real Sociedad,8,10.825419073924422,20.298587683588266,6.757064882665873,La_Liga
227,Robert Lewandowski,31,1630,14,16.066804450005293,2,2.2795287035405636,63,13,2,0,F S,Barcelona,13,13.836971666663885,19.4469972550869,6.116905840113759,La_Liga
2543,Borja Iglesias,35,1903,14,11.60863982141018,2,1.6599800884723663,46,17,7,0,F S,Celta Vigo,10,8.635529387742281,13.605882365256548,4.463654295541346,La_Liga
6400,Antonio Martínez,37,2750,14,12.836471602320671,3,3.8200031016021967,93,24,2,0,F S,Alaves,13,12.09319394826889,15.361863365396857,3.4809861443936825,La_Liga
6531,Alexander Sørloth,35,1955,13,13.927608631551266,0,1.2237359210848808,68,10,4,1,F S,Atletico Madrid,13,13.927608631551266,15.904344144277275,2.849465993233025,La_Liga
8026,Raphinha,22,1424,13,11.12714341841638,3,5.906838221475482,65,40,5,0,F M S,Barcelona,10,8.897310553118587,18.973049715161324,7.869677424430847,La_Liga
8187,Georges Mikautadze,33,2155,13,15.062094315886497,6,4.149701787158847,66,29,1,0,F S,Villarreal,13,15.062094315886497,19.971632717177272,2.1160078616812825,La_Liga
1189,Lucas Boyé,29,1960,11,11.103807976469398,1,2.709607819095254,63,28,2,1,F M S,Alaves,8,8.873975029215217,12.193470728583634,3.775087649933994,La_Liga
6954,Juan Camilo Hernández,32,2623,11,12.400350131094456,3,4.870423881337047,89,34,5,0,F S,Real Betis,10,11.657072521746159,19.107489496469498,5.405497080646455,La_Liga
13769,Carlos Espí,25,1328,11,9.884630508720875,0,0.6899255998432636,57,9,3,0,F S,Levante,11,9.884630508720875,9.323621347546577,0.3610123936086893,La_Liga
2120,Gerard Moreno,22,1368,10,7.015236139297485,0,3.00478845089674,39,23,0,0,F S,Villarreal,7,4.78540326654911,9.858238596469164,4.95141988992691,La_Liga
6170,André Silva,31,1858,10,10.836609966121614,0,1.556909404695034,57,22,3,0,F S,Elche,7,8.606777063570917,9.467075154185295,2.252919040620327,La_Liga
6637,Hugo Duro,36,1979,10,10.062427267432213,0,1.7364629544317722,36,17,4,1,F S,Valencia,9,8.575872018933296,11.142762534320354,2.7996803987771273,La_Liga
7020,Gorka Guruzeta,35,2401,10,11.726107958704233,3,3.5015047043561935,84,26,4,1,F M S,Athletic Club,9,10.982830349355936,16.107928594574332,4.2075874749571085,La_Liga
8107,Jorge De Frutos,36,2526,10,12.133321626111865,1,3.344836812466383,63,31,3,0,F M S,Rayo Vallecano,9,11.390043957158923,16.192682379856706,2.233673200942576,La_Liga
10095,Abdessamad Ezzalzouli,29,2275,10,10.301263853907585,8,6.2180118300020695,73,32,3,0,F M S,Real Betis,10,10.301263853907585,18.697799935936928,4.9303385354578495,La_Liga
11783,Akor Adams,32,2048,10,10.047341846860945,3,1.1498911064118147,61,13,3,0,F S,Sevilla,7,7.8175089890137315,9.731918376870453,1.3182228859513998,La_Liga
12160,Alberto Moleiro,38,2535,10,5.6144147682935,5,5.77781119197607,46,38,5,0,F M S,Villarreal,10,5.6144147682935,15.232634784653783,5.500843932852149,La_Liga
2335,Pablo Fornals,37,2912,9,4.941328717395663,6,7.8924933429807425,43,84,2,0,F M S,Real Betis,9,4.941328717395663,23.12612571939826,12.777029509656131,La_Liga
5656,Nicolas Pepe,37,2497,9,9.80356877669692,8,8.080096108838916,65,55,4,0,F M S,Villarreal,7,8.317013502120972,21.613017408177257,7.798260133713484,La_Liga
8549,Ferrán Jutglà,30,1702,9,6.59795877058059,3,1.5541915334761143,45,15,4,0,F M S,Celta Vigo,9,6.59795877058059,8.991645194590092,2.8614895455539227,La_Liga
13048,Orri Óskarsson,20,822,9,7.336163688451052,0,0.4746837932616472,27,4,5,0,F S,Real Sociedad,9,7.336163688451052,7.516883730888367,0.4190300051122904,La_Liga
13705,Federico Viñas,34,2575,9,9.87893870100379,1,3.0277516916394234,60,29,5,3,F M S,Real Oviedo,7,8.392383448779583,8.796410974115133,2.640840981155634,La_Liga
14041,Vladyslav Vanat,27,2003,9,9.496832385659218,1,2.1041252370923758,27,12,4,0,F,Girona,6,7.2669995576143265,8.851113688200712,1.6265962794423103,La_Liga
556,Marcus Rashford,32,1739,8,8.697766778059304,7,4.963629940524697,76,46,3,0,F M S,Barcelona,8,8.697766778059304,17.325936785899103,7.726865269243717,La_Liga
2589,Rafa Mir,27,1834,8,8.264916526153684,0,1.7095182929188013,69,9,4,0,F M S,Elche,7,6.778489189222455,11.559987911954522,4.549745937809348,La_Liga
5074,Kike García,37,1694,8,10.003981161862612,1,2.6575004514306784,60,19,3,0,F S,Espanyol,7,8.517553839832544,12.71857414022088,2.124022038653493,La_Liga
5682,Gonçalo Guedes,32,1833,8,4.142274813726544,4,2.665413634851575,46,24,3,0,F M S,Real Sociedad,8,4.142274813726544,12.011291518807411,7.679975047707558,La_Liga
10846,Julián Álvarez,29,1926,8,8.894600672647357,4,6.265264900401235,54,47,2,0,F S,Atletico Madrid,6,6.664767829701304,17.452052727341652,7.806348083540797,La_Liga
11094,Antony,32,2495,8,9.02497192658484,6,6.643909856677055,90,56,6,1,F M S,Real Betis,8,9.02497192658484,22.010275080800056,10.2550476831384,La_Liga
2270,Antoine Griezmann,34,1428,7,8.293904645368457,4,4.9885023310780525,47,32,0,0,F S,Atletico Madrid,7,8.293904645368457,17.252844139933586,7.144089825451374,La_Liga
4175,Pere Milla,33,2005,7,7.654542326927185,1,4.100008985027671,59,34,6,1,F M S,Espanyol,7,7.654542326927185,11.191884029656649,3.3394176652655005,La_Liga
8042,Raul García,36,926,7,6.938203576952219,1,1.1225733663886786,39,12,2,1,F S,Osasuna,7,6.938203576952219,7.228577986359596,1.1627431195229292,La_Liga
8292,Dani Olmo,33,2109,7,8.75443153269589,8,6.657491793856025,70,50,1,0,F M S,Barcelona,7,8.75443153269589,22.55907628685236,10.709148935973644,La_Liga
9275,Iván Romero,32,2339,7,9.594019802287221,1,2.88573707267642,59,25,5,0,F M S,Levante,7,8.850742192938924,14.721420374698937,4.722817124798894,La_Liga
10930,Etta Eyong,33,1657,7,11.020547241903841,4,2.822161927819252,50,15,3,0,F S,"Levante,Villarreal",7,10.277269617654383,12.05828979704529,2.071900935843587,La_Liga
10974,Samú Costa,34,2731,7,4.27746016997844,2,1.9799835188314319,39,17,11,0,M S,Mallorca,7,4.27746016997844,9.480698188766837,5.15883654076606,La_Liga
11186,Alvaro Rodríguez,34,2199,7,12.178225251846015,5,3.8613251298666,74,32,2,0,F S,Elche,7,12.178225251846015,15.052477269433439,2.8061029156669974,La_Liga
12322,Tajon Buchanan,35,1873,7,2.74269391130656,1,2.5965847074985504,27,15,8,0,F M S,Villarreal,7,2.74269391130656,7.827929214574397,2.7268755370751023,La_Liga
13350,Roberto Fernández,38,2388,7,9.296747288666666,3,3.1568277506157756,59,18,3,0,F S,Espanyol,6,8.553469679318368,12.14238354191184,2.0526475217193365,La_Liga
13701,Ilyas Chaira,37,2584,7,7.220865061506629,2,2.07834442704916,84,22,2,1,F M S,Real Oviedo,7,7.220865061506629,11.205173783004284,3.461104169487953,La_Liga
3264,Mauro Arambarri,37,3279,6,8.078672235831618,2,0.9766136407852173,57,22,6,0,M,Getafe,4,5.8488394152373075,5.961405856534839,2.0200484236702323,La_Liga
6227,Brais Méndez,29,1708,6,6.033863070420921,2,3.3276691418141127,36,26,4,1,F M S,Real Sociedad,5,4.547307777218521,12.244448814541101,5.582106248475611,La_Liga
8765,Roberto Navarro,32,1246,6,3.3031710321083665,1,2.0628209859132767,21,24,1,0,M S,Athletic Club,6,3.3031710321083665,8.301526971161366,4.595135105773807,La_Liga
8824,Jude Bellingham,28,1933,6,7.732056498527527,4,3.037935324013233,51,36,3,0,M S,Real Madrid,6,7.732056498527527,13.966085232794285,8.35675865970552,La_Liga
9001,Martín Satriano,18,1609,6,4.711501374840736,1,2.4850312769412994,35,15,5,0,F M,Getafe,6,4.711501374840736,8.570994183421135,1.9049698896706104,La_Liga
9211,Nico Williams,25,1715,6,5.862554809078574,3,4.138543902896345,46,34,2,0,M S,Athletic Club,5,4.375999530777335,10.798387989401817,3.284014131873846,La_Liga
10975,Largie Ramazani,27,1200,6,6.468218728899956,1,2.4562970297411084,51,17,4,0,F M S,Valencia,3,4.23838584497571,9.884040178731084,3.9631658289581537,La_Liga
11322,Viktor Tsygankov,32,2672,6,7.313595972955227,5,4.26087084133178,50,55,3,0,F M S,Girona,6,7.313595972955227,15.098643213510513,5.471966687589884,La_Liga
11402,Carlos Romero,36,3207,6,2.956237475387752,3,3.295898557640612,42,28,4,0,D,Espanyol,6,2.956237475387752,11.255615886300802,7.793717348948121,La_Liga
11822,Fermín López,30,1780,6,7.5230784229934216,9,7.6479049026966095,68,34,3,0,F M S,Barcelona,6,7.5230784229934216,24.60513487458229,12.423649363219738,La_Liga
12035,Gonzalo García,30,923,6,5.269253443926573,1,1.6349990256130695,21,13,2,0,F S,Real Madrid,6,5.269253443926573,8.073908843100071,1.9430877678096294,La_Liga
13279,Víctor Muñoz,34,2705,6,7.1146949995309114,2,2.412180700339377,81,27,3,0,F M S,Osasuna,6,7.1146949995309114,11.554271526634693,3.834848198108375,La_Liga
770,Ayoze Pérez,26,1154,5,5.862349048256874,4,2.57591051235795,25,17,4,0,F S,Villarreal,4,5.119071401655674,8.997008547186852,1.811542371287942,La_Liga
1709,Cristhian Stuani,21,359,5,5.82486117631197,0,0.1323026791214943,19,2,4,0,F S,Girona,2,2.851750649511814,3.2117518186569214,0.5094254016876221,La_Liga
2290,Iago Aspas,32,1082,5,4.438365060836077,3,4.45842863060534,28,30,3,0,F M S,Celta Vigo,3,2.9518098421394825,11.226651870645583,6.235691965557635,La_Liga
2624,Djibril Sow,33,2235,5,1.5513262078166008,4,2.0186756290495396,19,25,6,0,M S,Sevilla,5,1.5513262078166008,6.6189771089702845,4.309138225391507,La_Liga
6241,Federico Valverde,33,2765,5,2.2435944536700845,8,5.012471796944737,51,43,3,1,D F M S,Real Madrid,5,2.2435944536700845,19.056539345532656,15.301276870071888,La_Liga
7074,Nicolás González,24,1480,5,5.666498072445393,0,1.7241394147276878,43,12,4,1,D F M S,Atletico Madrid,5,5.666498072445393,10.485972724854946,5.266246838495135,La_Liga
7528,Sergio Camello,22,810,5,3.886531239375472,1,1.591644560918212,27,17,2,1,F M S,Rayo Vallecano,5,3.886531239375472,5.900235395878553,0.5705750286579132,La_Liga
8328,Azz-Eddine Ounahi,24,1777,5,3.8501516468822956,2,5.440476134419441,51,35,6,0,F M S,Girona,4,3.106873992830515,13.077412985265255,8.065416779369116,La_Liga
8696,Pape Alassane Gueye,31,2280,5,5.21023759432137,2,2.2214559176936746,48,25,8,0,M S,Villarreal,4,4.466959962621331,15.24400033056736,10.280141228809953,La_Liga
10870,Williot Swedberg,29,1237,5,5.188336543738842,5,1.9846364725381136,23,10,2,0,F M S,Celta Vigo,5,5.188336543738842,8.525909911841154,3.268151741474867,La_Liga
12294,Carlos Vicente,21,1250,5,3.714753158390522,0,3.8571879733353853,12,26,1,0,F M S,Alaves,2,1.4849203303456306,5.572600442916155,1.6297904159873724,La_Liga
498,Alexis Sánchez,28,1278,4,3.5005651153624058,2,1.8314395435154438,25,27,3,0,F M S,Sevilla,3,2.757287496700883,6.62530991435051,2.9326467169448733,La_Liga
1450,Umar Sadiq,25,1028,4,5.453680071979761,2,1.716763524338603,30,10,4,0,F S,"Real Sociedad,Valencia",4,5.453680071979761,8.170098496600986,1.6392004117369652,La_Liga
2252,Borja Mayoral,16,1072,4,3.4905536491423845,1,0.560979638248682,15,5,0,0,F S,Getafe,4,2.747275995090604,2.6726806866936386,0.4403858962468803,La_Liga
2478,Carlos Soler,33,2346,4,3.2679054085165262,3,5.041204136796296,35,46,3,1,F M S,Real Sociedad,4,3.2679054085165262,12.060087494552135,8.075280973687768,La_Liga
5556,Ademola Lookman,12,638,4,4.462655797600746,0,1.687983624637127,21,10,1,0,F M S,Atletico Madrid,3,3.719378188252449,6.548684094101191,2.55514994263649,La_Liga
6427,Aitor Ruibal,27,1809,4,4.419992010109127,2,1.7956423908472061,31,19,4,1,D F M S,Real Betis,4,4.419992010109127,10.049647815525532,4.529752524569631,La_Liga
7071,Álvaro García,32,2123,4,6.8708263747394085,5,7.334621558897197,47,40,3,0,F M S,Rayo Vallecano,4,6.8708263747394085,14.599677024409175,2.0335369165986776,La_Liga
7779,Oihan Sancet,28,1832,4,7.056168496608734,0,1.445348110049963,48,27,4,1,M S,Athletic Club,2,5.569741144776344,7.564459195360541,2.206977505236864,La_Liga
8230,German Valera,36,2888,4,2.898498496040702,5,7.393028756603599,28,45,4,1,D F M S,Elche,4,2.898498496040702,14.3036432787776,7.749514225870371,La_Liga
8267,Guido Rodríguez,16,1310,4,0.80956956371665,0,0.35411210358142853,15,7,4,0,M S,Valencia,4,0.80956956371665,4.893359726294875,4.198376424610615,La_Liga
9694,Diego López,34,1781,4,3.476579644717276,1,2.0322846565395594,28,16,2,0,F M S,Valencia,4,3.476579644717276,8.334774944931269,3.1896458361297846,La_Liga
9796,Giuliano Simeone,31,2153,4,6.101236687973142,6,5.526886135339737,36,29,2,0,D F M S,Atletico Madrid,4,6.101236687973142,18.556789096444845,9.045107055455446,La_Liga
10078,Hugo Álvarez,28,1359,4,2.272590968757868,2,2.45073258318007,14,25,2,0,D F M S,Celta Vigo,4,2.272590968757868,8.504904292523861,5.041602535173297,La_Liga
10322,Javier Guerra,36,2086,4,3.004997119307518,6,3.4672473557293415,31,31,3,0,F M S,Valencia,4,3.004997119307518,11.069295661523938,6.21899560559541,La_Liga
11025,Pablo Torre,35,1614,4,2.8149523828178644,4,2.9544795835390687,25,34,4,0,M S,Mallorca,4,2.8149523828178644,8.271478340029716,4.640594145283103,La_Liga
12190,Arda Güler,33,2076,4,4.8113659825176,9,8.848396001383662,49,70,1,0,F M S,Real Madrid,4,4.8113659825176,16.119426768273115,8.680156823247671,La_Liga
12305,Isaac Romero,29,1506,4,5.542458679527044,0,1.0822319444268942,41,14,6,1,F M S,Sevilla,4,4.799181040376425,7.964388970285654,2.7966378815472126,La_Liga
13700,Alberto Reina,38,2616,4,3.8991302456706762,1,4.210082144476473,25,35,4,1,F M S,Real Oviedo,4,3.8991302456706762,8.353435187600553,3.1385123571380973,La_Liga
14059,Alemão,26,1118,4,4.114549320191145,0,0.3112838324159384,25,7,3,0,F S,Rayo Vallecano,4,4.114549320191145,6.356759304180741,2.0705359429121017,La_Liga
2306,Cédric Bakambu,18,542,3,4.446228556334972,1,1.0754088601097465,21,4,1,0,F S,Real Betis,3,4.446228556334972,5.470247928053141,1.102149996906519,La_Liga
2399,Iñaki Williams,30,2188,3,8.660440864041448,6,4.2092270366847515,57,25,2,0,F M S,Athletic Club,2,7.9171632546931505,12.954110903665423,3.7314452417194843,La_Liga
3425,Thomas Lemar,27,1252,3,1.774252887815237,1,1.3809418808668852,17,19,4,0,M S,Girona,3,1.774252887815237,6.247596652712673,3.8158258427865803,La_Liga
6168,Leandro Cabrera,37,3330,3,3.651096777059138,0,1.0857037864625454,40,11,4,0,D,Espanyol,3,3.651096777059138,7.0683932332322,6.544433953240514,La_Liga
6592,Manuel Morlanes,32,1801,3,1.6544483443722129,0,1.4072198066860437,13,17,3,1,M S,Mallorca,3,1.6544483443722129,8.313975814729929,5.546532068401575,La_Liga
7070,Santiago Comesaña,34,2428,3,4.922558205202222,6,3.088725697249174,27,27,5,1,M S,Villarreal,3,4.922558205202222,17.868470140732825,11.845108757726848,La_Liga
7308,Ander Barrenetxea,30,1794,3,3.134013439528644,5,6.596155438572168,35,45,5,0,F M S,Real Sociedad,3,3.134013439528644,13.030770312994719,6.245771812275052,La_Liga
7604,Alejandro Catena,35,3083,3,2.8552996991202235,2,1.1020762361586094,19,11,11,1,D,Osasuna,3,2.8552996991202235,5.703319581225514,4.280373828485608,La_Liga
7810,Ruben Vargas,24,1670,3,3.4263215493410826,6,3.1103639528155327,41,28,2,0,F M S,Sevilla,2,2.6830439176410437,6.954289648681879,2.9463677797466516,La_Liga
7825,Iker Losada,23,882,3,2.140321670100093,1,0.5301704537123442,14,11,1,0,M S,Levante,3,2.140321670100093,2.3661416564136744,0.4045812226831913,La_Liga
7870,Luis Rioja,37,2676,3,2.6316598393023014,6,4.349898550659418,44,38,1,0,D F M S,Valencia,3,2.6316598393023014,11.246069345623255,5.814940087497234,La_Liga
8066,Arnaut Danjuma Groeneveld,30,1612,3,5.226826310157776,2,4.247381461784244,36,17,0,0,F M S,Valencia,3,4.483548700809479,9.88978798687458,2.371374111622572,La_Liga
8091,Ronald Araújo,24,1049,3,2.3027837397530675,0,0.5996876899152994,12,3,2,0,D S,Barcelona,3,2.3027837397530675,6.535599049180746,5.450850985944271,La_Liga
9812,Isi Palazón,31,2294,3,4.703491798602045,3,4.25213922560215,52,39,10,1,F M S,Rayo Vallecano,1,3.2169365379959345,11.040195340290666,6.673252057284117,La_Liga
9813,Randy Nteka,13,342,3,3.415595294907689,0,0.12943650968372822,13,4,3,0,F S,Rayo Vallecano,3,2.6723177153617144,3.300931954756379,0.6292829792946577,La_Liga
10319,Adrián De la Fuente,33,2704,3,4.289415382780135,1,1.4081206684932113,39,18,5,0,D S,Levante,2,2.0595825174823403,6.009899263270199,5.362125953659415,La_Liga
10952,Joel Roca,32,1463,3,4.518066472373903,1,1.9510410130023956,48,16,4,1,F M S,Girona,3,4.518066472373903,8.29686073306948,1.9931063894182444,La_Liga
11264,Carlos Álvarez,30,1910,3,2.646204930730164,1,4.597994323819876,31,40,3,0,M S,Levante,3,2.646204930730164,10.988976924680173,6.164044106379151,La_Liga
